WorkerId,TrialNum,Answer.Rating,TrialType,Voice,Plausibility,Item,Input.trial
A100Y89FZO4J0B,1,1,AI,passive,implausible,289,The couch-potato was forgotten by the umbrella.
A100Y89FZO4J0B,2,1,AI,active,implausible,39,The marmalade detested the nutritionist.
A100Y89FZO4J0B,3,7,AI,passive,plausible,291,The password was memorized by the hacker.
A100Y89FZO4J0B,4,7,AAR,passive,plausible0,409,The crane operator was outraged by the bricklayer.
A100Y89FZO4J0B,5,3,AAR,active,plausible0,195,The go-between belittled the defendant.
A100Y89FZO4J0B,6,7,AAR,passive,plausible1,243,The interpreter was swindled by the messenger.
A100Y89FZO4J0B,7,7,AAR,passive,plausible0,205,The baroness was married by the nobleman.
A100Y89FZO4J0B,8,7,AAR,passive,plausible1,391,The sharecropper was misled by the fieldworker.
A100Y89FZO4J0B,9,7,AAR,active,plausible0,395,The surfer impressed the swimmer.
A100Y89FZO4J0B,10,6,AAR,active,plausible1,233,The oracle baffled the missionary.
A100Y89FZO4J0B,11,7,AI,passive,plausible,61,The computer was purchased by the instructor.
A100Y89FZO4J0B,12,7,AI,active,plausible,45,The decorator recommended the curtains.
A100Y89FZO4J0B,13,7,AAR,passive,plausible1,215,The mapmaker was affronted by the farmer.
A100Y89FZO4J0B,14,7,AAR,active,plausible1,271,The hunter betrayed the culprit.
A100Y89FZO4J0B,15,6,AI,passive,implausible,315,The supremacist was established by the fund.
A100Y89FZO4J0B,17,5,AAN,passive,implausible,89,The nanny was tutored by the boy.
A100Y89FZO4J0B,18,1,AI,passive,implausible,51,The convalescent was taken by the pill.
A100Y89FZO4J0B,19,2,AAN,passive,implausible,327,The producer was cast by the actress.
A100Y89FZO4J0B,20,5,AAN,passive,implausible,349,The tennis player was thanked by the chiropractor.
A100Y89FZO4J0B,21,6,AI,passive,plausible,323,The contract was burnt by the charlatan.
A100Y89FZO4J0B,22,7,AAR,passive,plausible1,193,The drummer was annoyed by the weatherman.
A100Y89FZO4J0B,23,6,AAR,active,plausible1,199,The stranger pushed the acrobat.
A100Y89FZO4J0B,24,7,AAN,passive,plausible,107,The youth was revived by the paramedic.
A100Y89FZO4J0B,25,7,AAN,active,plausible,141,The warden caught the inmate.
A100Y89FZO4J0B,26,6,AAN,active,plausible,347,The lion chased the tour-guide.
A100Y89FZO4J0B,27,6,AAN,active,implausible,159,The recluse taunted the windbag.
A100Y89FZO4J0B,28,7,AAR,active,plausible1,403,The mathematician nagged the physicist.
A100Y89FZO4J0B,29,7,AAN,passive,plausible,355,The deer was trapped by the huntsman.
A100Y89FZO4J0B,30,7,AAR,passive,plausible0,387,The miller was mentioned by the baker.
A100Y89FZO4J0B,31,7,AI,active,plausible,307,The travel-agent photocopied the passport.
A100Y89FZO4J0B,32,7,AI,active,plausible,27,The soldier raised the banner.
A100Y89FZO4J0B,33,1,AI,active,implausible,17,The table tidied the receptionist.
A100Y89FZO4J0B,34,1,AI,active,implausible,297,The trashcan emptied the fisherman.
A100Y89FZO4J0B,35,2,AI,active,implausible,65,The memento misplaced the sightseer.
A100Y89FZO4J0B,36,7,AAN,active,plausible,123,The artisan trained the apprentice.
A100Y89FZO4J0B,37,1,AAN,active,implausible,337,The economist acquitted the jury.
A100Y89FZO4J0B,38,7,AAR,active,plausible0,249,The wizard protected the gnome.
A100Y89FZO4J0B,39,7,AI,active,plausible,67,The humorist verified the schedule.
A100Y89FZO4J0B,40,7,AAN,passive,plausible,131,The bureaucrat was bribed by the smuggler.
A100Y89FZO4J0B,41,7,AAN,passive,plausible,151,The infant was pampered by the father.
A100Y89FZO4J0B,42,5,AAN,passive,plausible,335,The seaman was undercharged by the streetwalker.
A100Y89FZO4J0B,43,7,AAN,active,plausible,171,The terrorist petrified the first lady.
A100Y89FZO4J0B,44,7,AAR,passive,plausible0,239,The dean was commended by the shrink.
A100Y89FZO4J0B,45,7,AAR,active,plausible0,217,The poet awed the entertainer.
A100Y89FZO4J0B,46,3,AAN,active,implausible,139,The ambassador transported the driver.
A100Y89FZO4J0B,47,5,AAN,active,implausible,109,The marketer duped the prankster.
A100Y89FZO4J0B,49,2,AAN,passive,implausible,145,The headmaster was reprimanded by the kid.
A100Y89FZO4J0B,50,4,AI,passive,plausible,11,The alcohol was provided by the overseer.
A100Y89FZO4J0B,51,7,AAN,active,plausible,363,The anthropologist studied the tribesman.
A100Y89FZO4J0B,52,1,AI,passive,implausible,75,The bookkeeper was created by the graph.
A100Y89FZO4J0B,53,6,AAN,passive,implausible,129,The genius was shocked by the cousin.
A100Y89FZO4J0B,54,1,AAN,active,implausible,359,The traitor pardoned the president.
A10HW8JXM17XLD,1,6,AAR,passive,plausible0,234,The soothsayer was mystified by the evangelist.
A10HW8JXM17XLD,2,4,AAR,passive,plausible1,196,The intermediary was deprecated by the felon.
A10HW8JXM17XLD,3,2,AAN,active,implausible,140,The prisoner apprehended the guard.
A10HW8JXM17XLD,4,6,AAR,active,plausible0,254,The scholar confused the lecturer.
A10HW8JXM17XLD,5,7,AAN,passive,plausible,118,The senior citizen was billed by the cashier.
A10HW8JXM17XLD,6,7,AAR,active,plausible0,394,The teenager mortified the parent.
A10HW8JXM17XLD,7,7,AAR,active,plausible1,378,The geneticist consulted the neurologist.
A10HW8JXM17XLD,8,5,AAR,active,plausible1,226,The mason scorned the shoemaker.
A10HW8JXM17XLD,9,6,AAR,passive,plausible0,386,The sculptor was misinformed by the curator.
A10HW8JXM17XLD,10,6,AAR,active,plausible0,372,The camper startled the bear.
A10HW8JXM17XLD,11,6,AAR,active,plausible1,400,The girlfriend punched the ex-wife.
A10HW8JXM17XLD,12,1,AI,active,implausible,8,The funeral prepared the undertaker.
A10HW8JXM17XLD,13,1,AI,active,implausible,290,The concert attended the groupie.
A10HW8JXM17XLD,14,7,AI,passive,plausible,56,The article was ditched by the journalist.
A10HW8JXM17XLD,15,6,AAR,active,plausible1,268,The opponent flustered the contender.
A10HW8JXM17XLD,16,3,AAN,active,implausible,338,The bully dodged the freshman.
A10HW8JXM17XLD,17,7,AI,passive,plausible,16,The desk was organized by the secretary.
A10HW8JXM17XLD,19,5,AAN,passive,plausible,360,The girl was spanked by the au pair.
A10HW8JXM17XLD,20,1,AI,passive,implausible,284,The uncle was hung by the ornament.
A10HW8JXM17XLD,21,2,AAN,passive,implausible,334,The cartoonist was sketched by the unicyclist.
A10HW8JXM17XLD,22,6,AAN,active,plausible,332,The brunette tipped the busboy.
A10HW8JXM17XLD,23,6,AAR,passive,plausible1,274,The flora specialist was esteemed by the collaborator.
A10HW8JXM17XLD,24,4,AAN,passive,implausible,146,The lord was named by the heir.
A10HW8JXM17XLD,25,1,AI,active,implausible,2,The disease contracted the marauder.
A10HW8JXM17XLD,26,1,AI,passive,implausible,308,The exterminator was filed by the complaint.
A10HW8JXM17XLD,27,7,AI,active,plausible,4,The criminal feared the jail.
A10HW8JXM17XLD,28,6,AAN,passive,plausible,154,The manufacturer was robbed by the thief.
A10HW8JXM17XLD,30,1,AI,passive,implausible,14,The repairman was fixed by the tap.
A10HW8JXM17XLD,31,5,AAR,passive,plausible1,236,The encroacher was strangled by the warrior.
A10HW8JXM17XLD,32,7,AAN,active,plausible,344,The zookeeper fed the giraffe.
A10HW8JXM17XLD,33,1,AI,active,implausible,60,The laptop bought the teacher.
A10HW8JXM17XLD,34,7,AI,active,plausible,296,The voter sealed the envelope.
A10HW8JXM17XLD,35,5,AI,passive,implausible,66,The comedian was confirmed by the itinerary.
A10HW8JXM17XLD,37,7,AI,active,plausible,64,The traveler lost the souvenir.
A10HW8JXM17XLD,38,1,AAN,active,implausible,162,The worker fired the boss.
A10HW8JXM17XLD,39,2,AAN,passive,implausible,116,The hit man was killed by the politician.
A10HW8JXM17XLD,40,1,AI,passive,implausible,48,The servant was wiped by the sink.
A10HW8JXM17XLD,41,6,AAR,passive,plausible1,390,The dermatologist was contradicted by the pathologist.
A10HW8JXM17XLD,42,6,AAR,active,plausible0,198,The manservant amused the emissary.
A10HW8JXM17XLD,43,6,AAR,passive,plausible0,192,The gardener was phoned by the custodian.
A10HW8JXM17XLD,44,6,AAN,passive,plausible,336,The widower was treated by the urologist.
A10HW8JXM17XLD,45,7,AAN,active,plausible,366,The social worker comforted the abused woman.
A10HW8JXM17XLD,46,1,AI,active,implausible,326,The baguette sliced the Frenchman.
A10HW8JXM17XLD,47,6,AI,active,plausible,84,The representative gave the address.
A10HW8JXM17XLD,48,2,AAN,active,implausible,362,The offender handcuffed the policewoman.
A10HW8JXM17XLD,49,7,AI,passive,plausible,286,The necklace was stolen by the bum.
A10HW8JXM17XLD,50,5,AI,active,plausible,282,The ditch digger bent the wire.
A10HW8JXM17XLD,51,7,AI,passive,plausible,72,The manuscript was revised by the mentor.
A10HW8JXM17XLD,52,3,AAN,passive,implausible,348,The caretaker was quieted by the orphan.
A10HW8JXM17XLD,53,2,AAR,passive,plausible0,272,The poacher was exposed by the perpetrator.
A10HW8JXM17XLD,54,7,AI,passive,plausible,316,The plant was watered by the house sitter.
A110KENBXU7SUJ,1,7,AAR,active,plausible0,273,The botanist respected the partner.
A110KENBXU7SUJ,2,5,AAR,active,plausible0,211,The assistant flattered the auditor.
A110KENBXU7SUJ,3,7,AAR,active,plausible0,245,The gangster hated the governor.
A110KENBXU7SUJ,4,4,AAR,passive,plausible1,191,The janitor was called by the landscaper.
A110KENBXU7SUJ,5,7,AI,passive,implausible,35,The banker was funded by the program.
A110KENBXU7SUJ,6,7,AAR,passive,plausible1,267,The competitor was agitated by the rival.
A110KENBXU7SUJ,7,7,AI,passive,plausible,25,The bowler was decorated by the hatter.
A110KENBXU7SUJ,8,7,AI,active,plausible,319,The bellboy erased the message.
A110KENBXU7SUJ,9,3,AAR,active,plausible1,413,The pharmacist suspected the chemist.
A110KENBXU7SUJ,10,1,AI,active,implausible,317,The suit wrinkled the interviewee.
A110KENBXU7SUJ,11,4,AAR,passive,plausible0,189,The inventor was contacted by the archivist.
A110KENBXU7SUJ,12,6,AAR,active,plausible1,389,The actor emailed the screenwriter.
A110KENBXU7SUJ,13,5,AAR,passive,plausible0,235,The fighter was choked by the trespasser.
A110KENBXU7SUJ,14,7,AI,passive,plausible,41,The remedy was found by the researcher.
A110KENBXU7SUJ,16,6,AAR,passive,plausible1,401,The defender was blamed by the goalkeeper.
A110KENBXU7SUJ,17,3,AAR,active,plausible1,225,The stonecutter disdained the cobbler.
A110KENBXU7SUJ,18,7,AAN,passive,plausible,111,The damsel was courted by the playboy.
A110KENBXU7SUJ,19,7,AAN,passive,implausible,91,The blackmailer was threatened by the senator.
A110KENBXU7SUJ,21,1,AI,active,implausible,279,The offer accepted the sociologist.
A110KENBXU7SUJ,22,6,AAR,passive,plausible1,241,The refugee was provoked by the homeless person.
A110KENBXU7SUJ,23,6,AAN,active,plausible,119,The mediator rescued the hostage.
A110KENBXU7SUJ,24,1,AI,passive,implausible,303,The poker player was won by the game.
A110KENBXU7SUJ,25,1,AI,passive,implausible,283,The box-office were sold by the tickets.
A110KENBXU7SUJ,26,6,AAN,active,plausible,179,The peasant idolized the ancestors.
A110KENBXU7SUJ,27,2,AAN,active,implausible,351,The toddler disciplined the mother.
A110KENBXU7SUJ,28,7,AAR,active,plausible0,377,The football player pursued the socialite.
A110KENBXU7SUJ,29,4,AAN,active,implausible,165,The beginner supported the professional.
A110KENBXU7SUJ,30,7,AI,active,plausible,281,The caseworker posed the question.
A110KENBXU7SUJ,31,7,AAR,passive,plausible0,371,The cheerleader was kissed by the quarterback.
A110KENBXU7SUJ,32,4,AAN,active,implausible,113,The clergyman cherished the nomad.
A110KENBXU7SUJ,33,7,AAR,passive,plausible0,257,The merchant was reimbursed by the supplier.
A110KENBXU7SUJ,34,5,AI,passive,plausible,311,The painting was inherited by the count.
A110KENBXU7SUJ,35,7,AI,active,plausible,3,The convict dreaded the prison.
A110KENBXU7SUJ,36,6,AI,active,plausible,55,The reporter abandoned the story.
A110KENBXU7SUJ,37,7,AAR,passive,plausible1,373,The admiral was accompanied by the lieutenant.
A110KENBXU7SUJ,38,1,AI,passive,implausible,1,The raider was caught by the illness.
A110KENBXU7SUJ,39,2,AI,passive,plausible,29,The assignment was blown by the operative.
A110KENBXU7SUJ,40,7,AAN,active,implausible,95,The intern berated the mechanic.
A110KENBXU7SUJ,41,6,AAR,active,plausible0,405,The programmer distrusted the volunteer.
A110KENBXU7SUJ,42,4,AI,active,implausible,299,The service rated the cheapskate.
A110KENBXU7SUJ,43,6,AAN,active,plausible,365,The miscreant kidnapped the beneficiary.
A110KENBXU7SUJ,44,1,AI,active,implausible,5,The cash squandered the prostitute.
A110KENBXU7SUJ,45,7,AAN,active,plausible,99,The orderly assisted the dentist.
A110KENBXU7SUJ,46,1,AAN,passive,implausible,333,The roommate was adopted by the newborn.
A110KENBXU7SUJ,47,7,AAN,passive,implausible,103,The critic was attacked by the conservative.
A110KENBXU7SUJ,48,7,AAN,passive,plausible,93,The philosopher was portrayed by the artist.
A110KENBXU7SUJ,49,6,AAR,active,plausible1,369,The violinist tolerated the conductor.
A110KENBXU7SUJ,50,6,AAN,passive,plausible,137,The connoisseur was disillusioned by the vocalist.
A110KENBXU7SUJ,51,7,AAR,active,plausible1,247,The customer convinced the planner.
A110KENBXU7SUJ,52,4,AAR,passive,plausible0,393,The milkman was visited by the welder.
A110KENBXU7SUJ,53,6,AAN,passive,plausible,339,The hedonist was reproached by the nun.
A110KENBXU7SUJ,54,7,AAN,passive,implausible,135,The attorney was interrogated by the bystander.
A11FFJZ0C984W4,3,7,AI,active,plausible,58,The meat-eater devoured the filet.
A11FFJZ0C984W4,4,6,AAR,passive,plausible0,242,The vagrant was goaded by the asylum seeker.
A11FFJZ0C984W4,5,6,AAR,active,plausible1,408,The skater aggravated the hockey player.
A11FFJZ0C984W4,6,4,AAN,active,implausible,166,The rookie encouraged the master.
A11FFJZ0C984W4,7,7,AI,passive,plausible,50,The pullover was donned by the friend.
A11FFJZ0C984W4,8,6,AI,active,implausible,54,The stockpile concealed the packrat.
A11FFJZ0C984W4,9,2,AAN,active,implausible,180,The forefathers worshipped the serf.
A11FFJZ0C984W4,10,6,AAR,active,plausible1,384,The proofreader overheard the editor.
A11FFJZ0C984W4,11,5,AAR,passive,plausible0,260,The thug was accosted by the plaintiff.
A11FFJZ0C984W4,12,3,AAR,passive,plausible0,200,The outsider was shoved by the gymnast.
A11FFJZ0C984W4,13,6,AAN,active,implausible,132,The maestro irked the amateur.
A11FFJZ0C984W4,14,2,AAN,passive,implausible,142,The tailor was costumed by the dancer.
A11FFJZ0C984W4,15,7,AI,active,plausible,86,The constable examined the property.
A11FFJZ0C984W4,16,5,AAR,passive,plausible0,220,The executive was challenged by the traveling salesman.
A11FFJZ0C984W4,17,7,AAN,passive,plausible,176,The conqueror was imitated by the deceiver.
A11FFJZ0C984W4,18,7,AAR,active,plausible0,278,The rogue defeated the main character.
A11FFJZ0C984W4,19,7,AAN,passive,plausible,114,The priest was revered by the vagabond.
A11FFJZ0C984W4,20,4,AAR,passive,plausible1,398,The florist was invoiced by the grocer.
A11FFJZ0C984W4,21,1,AI,passive,implausible,12,The troublemaker was crashed by the car.
A11FFJZ0C984W4,22,7,AAR,active,plausible0,252,The jogger met the colleague.
A11FFJZ0C984W4,23,7,AI,passive,plausible,76,The pine tree was felled by the logger.
A11FFJZ0C984W4,24,7,AAN,active,plausible,138,The chauffeur drove the diplomat.
A11FFJZ0C984W4,25,7,AAR,active,plausible1,256,The watchman sighted the intruder.
A11FFJZ0C984W4,26,1,AI,passive,implausible,318,The cryptographer was sent by the letter.
A11FFJZ0C984W4,27,7,AAR,active,plausible0,228,The mailman saw the minister.
A11FFJZ0C984W4,28,7,AAN,passive,plausible,364,The firefighter was rewarded by the police chief.
A11FFJZ0C984W4,29,1,AI,active,implausible,324,The order placed the tanner.
A11FFJZ0C984W4,30,5,AI,active,plausible,38,The dietitian loathed the jam.
A11FFJZ0C984W4,31,6,AAN,passive,plausible,164,The vendor was alarmed by the arsonist.
A11FFJZ0C984W4,32,6,AAR,passive,plausible1,262,The swindler was puzzled by the fool.
A11FFJZ0C984W4,33,7,AAR,active,plausible1,218,The performer dazzled the lyricist.
A11FFJZ0C984W4,34,6,AAR,passive,plausible1,248,The organizer was persuaded by the buyer.
A11FFJZ0C984W4,35,7,AAR,active,plausible0,214,The foreigner trusted the patrolman.
A11FFJZ0C984W4,36,7,AAR,passive,plausible1,224,The commander was greeted by the champion.
A11FFJZ0C984W4,37,7,AI,passive,plausible,32,The novel was finished by the author.
A11FFJZ0C984W4,38,7,AAR,active,plausible1,240,The provost applauded the psychiatrist.
A11FFJZ0C984W4,39,7,AAN,active,plausible,90,The governess instructed the lad.
A11FFJZ0C984W4,40,7,AAN,active,plausible,170,The entrepreneur hired the specialist.
A11FFJZ0C984W4,41,2,AAN,passive,implausible,172,The hijacker was terrified by the president's wife.
A11FFJZ0C984W4,42,6,AAR,active,plausible0,404,The employee watched the embezzler.
A11FFJZ0C984W4,43,6,AAN,active,plausible,340,The librarian admonished the plagiarist.
A11FFJZ0C984W4,44,5,AI,active,implausible,78,The corporation governed the mogul.
A11FFJZ0C984W4,45,1,AI,active,implausible,26,The flag hoisted the serviceman.
A11FFJZ0C984W4,46,1,AI,passive,implausible,42,The doctor was closed by the school.
A11FFJZ0C984W4,47,6,AAN,active,implausible,368,The gunsmith terrorized the warmonger.
A11FFJZ0C984W4,48,5,AAN,passive,implausible,342,The abolitionist was hidden by the slave.
A11FFJZ0C984W4,49,7,AI,active,plausible,294,The seamstress ironed the shirt.
A11FFJZ0C984W4,50,7,AI,passive,plausible,24,The fedora was adorned by the milliner.
A11FFJZ0C984W4,51,6,AAR,passive,plausible1,210,The mariner was scared by the fortune-teller.
A11FFJZ0C984W4,52,1,AI,passive,implausible,74,The accountant was made by the chart.
A11FFJZ0C984W4,53,5,AAR,passive,plausible0,388,The statistician was shamed by the pollster.
A11FFJZ0C984W4,54,5,AAN,passive,implausible,100,The nurse was helped by the orthodontist.
A11S8IAAVDXCUS,1,1,AAN,active,implausible,357,The ruffian released the bailiff.
A11S8IAAVDXCUS,2,7,AAN,active,plausible,341,The colonel supervised the cadet.
A11S8IAAVDXCUS,3,1,AI,passive,implausible,73,The advisor was edited by the paper.
A11S8IAAVDXCUS,4,6,AI,passive,plausible,21,The octopus was grilled by the cook.
A11S8IAAVDXCUS,5,2,AAN,passive,implausible,343,The personal trainer was weighed by the Olympian.
A11S8IAAVDXCUS,6,7,AAN,active,plausible,153,The monarch banished the insurgent.
A11S8IAAVDXCUS,7,7,AI,passive,plausible,81,The suitcase was pulled by the stewardess.
A11S8IAAVDXCUS,8,2,AAR,active,plausible0,197,The valet entertained the envoy.
A11S8IAAVDXCUS,9,1,AI,passive,implausible,15,The handyman was repaired by the faucet.
A11S8IAAVDXCUS,10,2,AI,passive,plausible,47,The trousers were laundered by the contractor.
A11S8IAAVDXCUS,11,6,AAR,passive,plausible1,375,The photographer was paid by the barrister.
A11S8IAAVDXCUS,12,1,AI,active,implausible,63,The dinner prepared the woman.
A11S8IAAVDXCUS,13,7,AI,passive,plausible,59,The soda was drunk by the man.
