WorkerId,AssignmentId,TrialNum,Answer.Rating,TrialType,Voice,Plausibility,Item,Input.trial
AU2RMH9IZP60M,3QY5DC2MXRKYVIVGGA7RBZ2U7EOFUF,34,7,AAN,passive,plausible,139,The ambassador was transported by the driver.
AU2RMH9IZP60M,3QY5DC2MXRKYVIVGGA7RBZ2U7EOFUF,35,2,AAN,passive,plausible,359,The traitor was pardoned by the president.
AU2RMH9IZP60M,3QY5DC2MXRKYVIVGGA7RBZ2U7EOFUF,36,2,AAR,active,plausible0,199,The acrobat pushed the stranger.
AU2RMH9IZP60M,3QY5DC2MXRKYVIVGGA7RBZ2U7EOFUF,37,1,AI,passive,implausible,291,The hacker was memorized by the password.
AU2RMH9IZP60M,3QY5DC2MXRKYVIVGGA7RBZ2U7EOFUF,38,3,AAN,passive,implausible,131,The smuggler was bribed by the bureaucrat.
AU2RMH9IZP60M,3QY5DC2MXRKYVIVGGA7RBZ2U7EOFUF,39,7,AAR,active,plausible1,205,The baroness married the nobleman.
AU2RMH9IZP60M,3QY5DC2MXRKYVIVGGA7RBZ2U7EOFUF,40,7,AAN,active,plausible,89,The nanny tutored the boy.
AU2RMH9IZP60M,3QY5DC2MXRKYVIVGGA7RBZ2U7EOFUF,41,2,AAN,active,implausible,123,The apprentice trained the artisan.
AU2RMH9IZP60M,3QY5DC2MXRKYVIVGGA7RBZ2U7EOFUF,42,6,AAR,active,plausible0,271,The culprit betrayed the hunter.
AU2RMH9IZP60M,3QY5DC2MXRKYVIVGGA7RBZ2U7EOFUF,43,6,AAR,passive,plausible1,395,The surfer was impressed by the swimmer.
AU2RMH9IZP60M,3QY5DC2MXRKYVIVGGA7RBZ2U7EOFUF,44,6,AI,active,plausible,315,The supremacist established the fund.
AU2RMH9IZP60M,3QY5DC2MXRKYVIVGGA7RBZ2U7EOFUF,45,6,AI,passive,plausible,65,The memento was misplaced by the sightseer.
AU2RMH9IZP60M,3QY5DC2MXRKYVIVGGA7RBZ2U7EOFUF,46,1,AI,active,implausible,45,The curtains recommended the decorator.
AU2RMH9IZP60M,3QY5DC2MXRKYVIVGGA7RBZ2U7EOFUF,47,7,AAN,passive,plausible,109,The marketer was duped by the prankster.
AU2RMH9IZP60M,3QY5DC2MXRKYVIVGGA7RBZ2U7EOFUF,48,7,AAN,passive,plausible,337,The economist was acquitted by the jury.
AU2RMH9IZP60M,3QY5DC2MXRKYVIVGGA7RBZ2U7EOFUF,49,4,AAN,active,implausible,363,The tribesman studied the anthropologist.
AU2RMH9IZP60M,3QY5DC2MXRKYVIVGGA7RBZ2U7EOFUF,50,5,AAR,active,plausible1,239,The dean commended the shrink.
AU2RMH9IZP60M,3QY5DC2MXRKYVIVGGA7RBZ2U7EOFUF,51,4,AAN,active,plausible,129,The genius shocked the cousin.
AU2RMH9IZP60M,3QY5DC2MXRKYVIVGGA7RBZ2U7EOFUF,52,3,AAR,active,plausible1,387,The miller mentioned the baker.
AU2RMH9IZP60M,3QY5DC2MXRKYVIVGGA7RBZ2U7EOFUF,53,2,AAN,passive,implausible,335,The streetwalker was undercharged by the seaman.
AU2RMH9IZP60M,3QY5DC2MXRKYVIVGGA7RBZ2U7EOFUF,54,6,AAN,passive,plausible,159,The recluse was taunted by the windbag.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,1,1,AI,passive,implausible,289,The couch-potato was forgotten by the umbrella.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,2,1,AI,active,implausible,39,The marmalade detested the nutritionist.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,3,7,AI,passive,plausible,291,The password was memorized by the hacker.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,4,7,AAR,passive,plausible0,409,The crane operator was outraged by the bricklayer.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,5,3,AAR,active,plausible0,195,The go-between belittled the defendant.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,6,7,AAR,passive,plausible1,243,The interpreter was swindled by the messenger.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,7,7,AAR,passive,plausible0,205,The baroness was married by the nobleman.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,8,7,AAR,passive,plausible1,391,The sharecropper was misled by the fieldworker.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,9,7,AAR,active,plausible0,395,The surfer impressed the swimmer.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,10,6,AAR,active,plausible1,233,The oracle baffled the missionary.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,11,7,AI,passive,plausible,61,The computer was purchased by the instructor.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,12,7,AI,active,plausible,45,The decorator recommended the curtains.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,13,7,AAR,passive,plausible1,215,The mapmaker was affronted by the farmer.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,14,7,AAR,active,plausible1,271,The hunter betrayed the culprit.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,15,6,AI,passive,implausible,315,The supremacist was established by the fund.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,17,5,AAN,passive,implausible,89,The nanny was tutored by the boy.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,18,1,AI,passive,implausible,51,The convalescent was taken by the pill.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,19,2,AAN,passive,implausible,327,The producer was cast by the actress.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,20,5,AAN,passive,implausible,349,The tennis player was thanked by the chiropractor.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,21,6,AI,passive,plausible,323,The contract was burnt by the charlatan.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,22,7,AAR,passive,plausible1,193,The drummer was annoyed by the weatherman.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,23,6,AAR,active,plausible1,199,The stranger pushed the acrobat.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,24,7,AAN,passive,plausible,107,The youth was revived by the paramedic.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,25,7,AAN,active,plausible,141,The warden caught the inmate.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,26,6,AAN,active,plausible,347,The lion chased the tour-guide.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,27,6,AAN,active,implausible,159,The recluse taunted the windbag.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,28,7,AAR,active,plausible1,403,The mathematician nagged the physicist.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,29,7,AAN,passive,plausible,355,The deer was trapped by the huntsman.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,30,7,AAR,passive,plausible0,387,The miller was mentioned by the baker.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,31,7,AI,active,plausible,307,The travel-agent photocopied the passport.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,32,7,AI,active,plausible,27,The soldier raised the banner.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,33,1,AI,active,implausible,17,The table tidied the receptionist.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,34,1,AI,active,implausible,297,The trashcan emptied the fisherman.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,35,2,AI,active,implausible,65,The memento misplaced the sightseer.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,36,7,AAN,active,plausible,123,The artisan trained the apprentice.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,37,1,AAN,active,implausible,337,The economist acquitted the jury.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,38,7,AAR,active,plausible0,249,The wizard protected the gnome.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,39,7,AI,active,plausible,67,The humorist verified the schedule.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,40,7,AAN,passive,plausible,131,The bureaucrat was bribed by the smuggler.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,41,7,AAN,passive,plausible,151,The infant was pampered by the father.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,42,5,AAN,passive,plausible,335,The seaman was undercharged by the streetwalker.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,43,7,AAN,active,plausible,171,The terrorist petrified the first lady.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,44,7,AAR,passive,plausible0,239,The dean was commended by the shrink.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,45,7,AAR,active,plausible0,217,The poet awed the entertainer.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,46,3,AAN,active,implausible,139,The ambassador transported the driver.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,47,5,AAN,active,implausible,109,The marketer duped the prankster.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,49,2,AAN,passive,implausible,145,The headmaster was reprimanded by the kid.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,50,4,AI,passive,plausible,11,The alcohol was provided by the overseer.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,51,7,AAN,active,plausible,363,The anthropologist studied the tribesman.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,52,1,AI,passive,implausible,75,The bookkeeper was created by the graph.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,53,6,AAN,passive,implausible,129,The genius was shocked by the cousin.
A100Y89FZO4J0B,3ZQIG0FLQEG0JJ6BBPRWB9QDG9NWVP,54,1,AAN,active,implausible,359,The traitor pardoned the president.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,1,6,AAN,passive,plausible,159,The recluse was taunted by the windbag.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,2,2,AAN,passive,implausible,151,The father was pampered by the infant.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,3,2,AAN,passive,implausible,355,The huntsman was trapped by the deer.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,4,5,AAR,active,plausible0,271,The culprit betrayed the hunter.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,6,2,AAN,active,implausible,363,The tribesman studied the anthropologist.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,7,7,AAN,active,plausible,349,The tennis player thanked the chiropractor.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,8,7,AAR,active,plausible1,387,The miller mentioned the baker.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,9,1,AI,active,implausible,307,The passport photocopied the travel-agent.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,10,7,AI,passive,plausible,297,The trashcan was emptied by the fisherman.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,11,7,AAR,passive,plausible1,395,The surfer was impressed by the swimmer.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,12,7,AI,active,plausible,289,The couch-potato forgot the umbrella.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,13,1,AAR,passive,plausible1,249,The wizard was protected by the gnome.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,14,5,AAR,active,plausible0,199,The acrobat pushed the stranger.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,15,6,AAN,passive,plausible,337,The economist was acquitted by the jury.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,16,2,AAN,passive,implausible,335,The streetwalker was undercharged by the seaman.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,17,6,AI,passive,plausible,17,The table was tidied by the receptionist.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,18,7,AAN,passive,plausible,359,The traitor was pardoned by the president.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,19,6,AI,active,plausible,51,The convalescent took the pill.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,20,1,AI,active,implausible,45,The curtains recommended the decorator.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,22,3,AAR,passive,plausible0,215,The farmer was affronted by the mapmaker.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,23,7,AAN,active,plausible,145,The headmaster reprimanded the kid.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,24,7,AAR,active,plausible0,403,The physicist nagged the mathematician.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,25,5,AAR,active,plausible1,239,The dean commended the shrink.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,26,4,AI,passive,implausible,323,The charlatan was burnt by the contract.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,27,2,AAN,active,implausible,171,The first lady petrified the terrorist.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,28,4,AAR,passive,plausible0,243,The messenger was swindled by the interpreter.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,29,6,AAR,active,plausible1,205,The baroness married the nobleman.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,30,3,AAN,active,implausible,123,The apprentice trained the artisan.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,31,5,AAR,active,plausible1,409,The crane operator outraged the bricklayer.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,32,6,AAR,passive,plausible0,193,The weatherman was annoyed by the drummer.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,33,5,AAN,active,plausible,129,The genius shocked the cousin.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,34,4,AAN,passive,implausible,131,The smuggler was bribed by the bureaucrat.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,35,5,AI,active,plausible,75,The bookkeeper created the graph.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,36,3,AI,active,plausible,315,The supremacist established the fund.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,37,2,AAN,passive,implausible,107,The paramedic was revived by the youth.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,38,5,AAR,active,plausible0,233,The missionary baffled the oracle.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,39,2,AAN,active,implausible,141,The inmate caught the warden.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,40,1,AI,active,implausible,67,The schedule verified the humorist.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,41,1,AI,passive,implausible,11,The overseer was provided by the alcohol.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,42,4,AAR,passive,plausible1,195,The go-between was belittled by the defendant.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,43,6,AAR,passive,plausible1,217,The poet was awed by the entertainer.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,44,5,AAR,passive,plausible0,391,The fieldworker was misled by the sharecropper.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,45,7,AAN,active,plausible,89,The nanny tutored the boy.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,46,7,AAN,passive,plausible,109,The marketer was duped by the prankster.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,47,1,AI,passive,implausible,61,The instructor was purchased by the computer.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,48,1,AI,active,implausible,27,The banner raised the soldier.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,49,4,AAN,active,implausible,347,The tour-guide chased the lion.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,50,4,AI,passive,plausible,39,The marmalade was detested by the nutritionist.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,51,7,AI,passive,plausible,65,The memento was misplaced by the sightseer.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,52,7,AAN,active,plausible,327,The producer cast the actress.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,53,1,AI,passive,implausible,291,The hacker was memorized by the password.
A1036BH0RBAF1O,37XITHEISW9ZCEJPLEMLYIU73QSCR9,54,7,AAN,passive,plausible,139,The ambassador was transported by the driver.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,1,6,AAR,passive,plausible0,234,The soothsayer was mystified by the evangelist.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,2,4,AAR,passive,plausible1,196,The intermediary was deprecated by the felon.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,3,2,AAN,active,implausible,140,The prisoner apprehended the guard.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,4,6,AAR,active,plausible0,254,The scholar confused the lecturer.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,5,7,AAN,passive,plausible,118,The senior citizen was billed by the cashier.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,6,7,AAR,active,plausible0,394,The teenager mortified the parent.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,7,7,AAR,active,plausible1,378,The geneticist consulted the neurologist.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,8,5,AAR,active,plausible1,226,The mason scorned the shoemaker.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,9,6,AAR,passive,plausible0,386,The sculptor was misinformed by the curator.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,10,6,AAR,active,plausible0,372,The camper startled the bear.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,11,6,AAR,active,plausible1,400,The girlfriend punched the ex-wife.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,12,1,AI,active,implausible,8,The funeral prepared the undertaker.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,13,1,AI,active,implausible,290,The concert attended the groupie.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,14,7,AI,passive,plausible,56,The article was ditched by the journalist.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,15,6,AAR,active,plausible1,268,The opponent flustered the contender.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,16,3,AAN,active,implausible,338,The bully dodged the freshman.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,17,7,AI,passive,plausible,16,The desk was organized by the secretary.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,19,5,AAN,passive,plausible,360,The girl was spanked by the au pair.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,20,1,AI,passive,implausible,284,The uncle was hung by the ornament.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,21,2,AAN,passive,implausible,334,The cartoonist was sketched by the unicyclist.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,22,6,AAN,active,plausible,332,The brunette tipped the busboy.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,23,6,AAR,passive,plausible1,274,The flora specialist was esteemed by the collaborator.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,24,4,AAN,passive,implausible,146,The lord was named by the heir.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,25,1,AI,active,implausible,2,The disease contracted the marauder.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,26,1,AI,passive,implausible,308,The exterminator was filed by the complaint.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,27,7,AI,active,plausible,4,The criminal feared the jail.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,28,6,AAN,passive,plausible,154,The manufacturer was robbed by the thief.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,30,1,AI,passive,implausible,14,The repairman was fixed by the tap.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,31,5,AAR,passive,plausible1,236,The encroacher was strangled by the warrior.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,32,7,AAN,active,plausible,344,The zookeeper fed the giraffe.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,33,1,AI,active,implausible,60,The laptop bought the teacher.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,34,7,AI,active,plausible,296,The voter sealed the envelope.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,35,5,AI,passive,implausible,66,The comedian was confirmed by the itinerary.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,37,7,AI,active,plausible,64,The traveler lost the souvenir.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,38,1,AAN,active,implausible,162,The worker fired the boss.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,39,2,AAN,passive,implausible,116,The hit man was killed by the politician.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,40,1,AI,passive,implausible,48,The servant was wiped by the sink.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,41,6,AAR,passive,plausible1,390,The dermatologist was contradicted by the pathologist.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,42,6,AAR,active,plausible0,198,The manservant amused the emissary.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,43,6,AAR,passive,plausible0,192,The gardener was phoned by the custodian.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,44,6,AAN,passive,plausible,336,The widower was treated by the urologist.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,45,7,AAN,active,plausible,366,The social worker comforted the abused woman.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,46,1,AI,active,implausible,326,The baguette sliced the Frenchman.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,47,6,AI,active,plausible,84,The representative gave the address.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,48,2,AAN,active,implausible,362,The offender handcuffed the policewoman.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,49,7,AI,passive,plausible,286,The necklace was stolen by the bum.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,50,5,AI,active,plausible,282,The ditch digger bent the wire.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,51,7,AI,passive,plausible,72,The manuscript was revised by the mentor.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,52,3,AAN,passive,implausible,348,The caretaker was quieted by the orphan.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,53,2,AAR,passive,plausible0,272,The poacher was exposed by the perpetrator.
A10HW8JXM17XLD,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,54,7,AI,passive,plausible,316,The plant was watered by the house sitter.
A11S8IAAVDXCUS,3E47SOBEYQWMJFG6VRSCKQTGGR9IC5,1,1,AAN,active,implausible,357,The ruffian released the bailiff.
A11S8IAAVDXCUS,3E47SOBEYQWMJFG6VRSCKQTGGR9IC5,2,7,AAN,active,plausible,341,The colonel supervised the cadet.
A11S8IAAVDXCUS,3E47SOBEYQWMJFG6VRSCKQTGGR9IC5,3,1,AI,passive,implausible,73,The advisor was edited by the paper.
A11S8IAAVDXCUS,3E47SOBEYQWMJFG6VRSCKQTGGR9IC5,4,6,AI,passive,plausible,21,The octopus was grilled by the cook.
A11S8IAAVDXCUS,3E47SOBEYQWMJFG6VRSCKQTGGR9IC5,5,2,AAN,passive,implausible,343,The personal trainer was weighed by the Olympian.
A11S8IAAVDXCUS,3E47SOBEYQWMJFG6VRSCKQTGGR9IC5,6,7,AAN,active,plausible,153,The monarch banished the insurgent.
A11S8IAAVDXCUS,3E47SOBEYQWMJFG6VRSCKQTGGR9IC5,7,7,AI,passive,plausible,81,The suitcase was pulled by the stewardess.
A11S8IAAVDXCUS,3E47SOBEYQWMJFG6VRSCKQTGGR9IC5,8,2,AAR,active,plausible0,197,The valet entertained the envoy.
A11S8IAAVDXCUS,3E47SOBEYQWMJFG6VRSCKQTGGR9IC5,9,1,AI,passive,implausible,15,The handyman was repaired by the faucet.
A11S8IAAVDXCUS,3E47SOBEYQWMJFG6VRSCKQTGGR9IC5,10,2,AI,passive,plausible,47,The trousers were laundered by the contractor.
A11S8IAAVDXCUS,3E47SOBEYQWMJFG6VRSCKQTGGR9IC5,11,6,AAR,passive,plausible1,375,The photographer was paid by the barrister.
A11S8IAAVDXCUS,3E47SOBEYQWMJFG6VRSCKQTGGR9IC5,12,1,AI,active,implausible,63,The dinner prepared the woman.
