WorkerId,HITId,na.pct,n,implausible,plausible,Answer.English,Answer.country,Answer.proficiency1,Answer.proficiency2,WorkTimeInSeconds,Answer.answer,AssignmentStatus,AssignmentId,filler.left,filler.right,diff,profcheck,good_data
A1QJ2VPPZG16EG,3FBEFUUYRK5GBWQEJAIVS8I1NBU6AZ,0,54,1.75,7,yes,USA,"When I was younger, I would go to school and pay attention to the teacher.","It's raining tomorrow, so I will be sure to take an umbrella to school.",2036,None,Approved,3DPNQGW4LLF3VR8Q0BD54PRNGG446E,7,1,5.25,yes,yes
A1R0HUJFW46OV9,30ZKOOGW2W6L4APHD46EXCRKF0E1AW,0,54,2.75,4,yes,USA,"When I was younger, I would go  school  and park","It's raining , so cold",1454,{},Approved,3ZV9H2YQQD7G7A4SRFLQSEYUQI2W3N,7,1,1.25,no,no
A1R1E7TZ9OHFIG,33QQ60S6ASI5CUIXNQJ5J8K4HB00U4,0,54,1.625,6.125,yes,USA,"When I was younger, I would go to school and sleep as others learn.","It's raining tomorrow, so I won't attend the wedding.",1362,No comment,Approved,3570Y55XZPJLQRBG1VAYW58J5V7YGW,7,1,4.5,yes,yes
A1R780RJYQ68GY,33QQ60S6ASI5CUIXNQJ5J8K4HBZU0X,0.018518519,54,3.625,5.875,yes,USA,"When I was younger, I would go to school and to earn myself a good grade in all my course work","It's raining tomorrow, so I will need an umbrella",642,{},Approved,3PS7W85Z8Z2AUVPEDJHPW7UHMGT9TQ,7,2,2.25,NA,no
A1R8A8BK2VN7RH,3QTFNPMJC6IPJP4EUJKBBCVWRMPNZQ,0,108,1.125,5.5625,yes,USA,"When I was younger, I would go to school and pay attention to the teacher.","It's raining tomorrow, so I will bring an umbrella.",936,{},Approved,3YDGXNSEOZUQZ5RETQA3O3NEMBU480,7,1,4.4375,yes,yes
A1R8A8BK2VN7RH,3LG268AV386CNS5AR3NFZMZO3BGER5,0,108,1.125,5.5625,yes,USA,"When I was younger, I would go to school and do all my homework","It's raining tomorrow, so I will bring an umbrella",401,{},Approved,3Q5C1WP23M1QKOBT8AKYEL6K78D51T,4,1,4.4375,yes,no
A1ROEDVMTO9Y3X,374UMBUHN5PA69YOZ1MF9D037MPTCY,0.009259259,108,1.7,6.35,yes,USA,"When I was younger, I would go to school and study real hard","It's raining tomorrow, so I will bring my umbrella",503,{},Approved,3QXNC7EIPIV9EMSNFHTFCWSCP5W90E,7,1,4.65,yes,yes
A1ROEDVMTO9Y3X,3126F2F5F83RBFPVEBJQURZ92TSPEO,0.009259259,108,1.7,6.35,yes,USA,"When I was younger, I would go to school and learn new subjects","It's raining tomorrow, so I will stay at home",1308,{},Approved,358010RM5ETF8JB1LUNIDS4KPESXVO,7,1,4.65,yes,yes
A1S8IXHQWRIE5D,3TZDZ3Y0JS67ZRFCLYSE1HG09IW91P,0,54,4.375,4.625,yes,USA,"When I was younger, I would go to school and play with my friends.","It's raining tomorrow, so we stop our works.",1914,good,Approved,3OXV7EAXLEQIDVPM0X8MUKZH2GA63X,6,1,0.25,NA,no
A1SM9F49V7EZ5Y,3EKTG13IZU3ZWI2A3HE2QIVY7N7LM5,0.018518519,54,4.571428571,4.75,yes,USA,"When I was younger, I would go to school and study well all subjects.","It's raining tomorrow, so i want leave",1902,{},Approved,3IQ1VMJRYTK5FZQ57JQ8124PYRB9A8,7,1,0.178571429,NA,no
A1SOFLJOEQB591,33EEIIWHK77TD2CW9ENPU0D58M6QVG,0.009259259,108,1.375,6.25,yes,USA,"When I was younger, I would go to school and read lots of books.","It's raining tomorrow, so I'm going to cancel my golf game.",2627,{},Approved,30X31N5D63QNKEM4GPQZIX9FQFXASH,7,1,4.875,yes,yes
A1SOFLJOEQB591,3MJ28H2Y1E89UWK1OAD81XO6GXMO5Z,0.009259259,108,1.375,6.25,yes,USA,"When I was younger, I would go to school and learn as much as I could.","It's raining tomorrow, so I need to pack my raincoat and umbrella.",675,na,Approved,31JLPPHS2UU821VQ0TUGBKL8NG23OH,7,1,4.875,yes,yes
A1SP4XA17LVUQI,3BFNCI9LYKQZVB5YT58DBE4RCCM37Z,0,54,1.25,6.75,yes,USA,"When I was younger, I would go to school and ride the bus home.","It's raining tomorrow, so I should probably put the car in the garage.",496,{},Approved,3OS4RQUCR9FJZJMAGJQW69A6J7OBFU,7,1,5.5,yes,yes
A1T643M1P572AA,33BFF6QPI1BELQ6Z1DGP3U3853UW3T,0,54,2.625,6.25,yes,USA,"When I was younger, I would go to school and learn about english lessons","It's raining tomorrow, so i will take an umbrella with me",1319,{},Approved,3WQQ9FUS6AUAK4CN85KQWHTKW3D8BC,6,1,3.625,NA,no
A1TARNH07A75CG,3L2OEKSTW9A4BS75SVT9F8WZWXMY8M,0,108,1.6875,6.1875,yes,USA,"When I was younger, I would go to school and sit in the back of the class","It's raining tomorrow, so I should wear my rain coat",1744,{},Approved,30BUDKLTXDVP4P55KYFDL5PEXANE5E,7,1,4.5,yes,yes
A1TARNH07A75CG,3SSN80MU8COZ6OJWWO4AMZYHOPXKXR,0,108,1.6875,6.1875,yes,USA,"When I was younger, I would go to school and talk to my friends.","It's raining tomorrow, so I'll make sure to bring an umbrella.",860,{},Approved,3II4UPYCOJ7955A38VSWDY2KS12QDG,7,1,4.5,yes,yes
A1TEXCUTI4IUUN,3D42WVSDH8VDQ7HS09ZFP0DLJ1ZYF3,0.018518519,54,2.25,6.375,yes,USA,"When I was younger, I would go to school and I studied with my friends and learned new things.","It's raining tomorrow, so Iâ€™ll stay in my house and make hot chocolate.",1874,"I really liked the hit, itâ€™s very interesting. I just didnâ€™t understand what they were saying about the code that had to be placed at the end.",Approved,3IHR8NYAM71B5XQVF7CEAPI4BLUP45,7,1,4.125,yes,yes
A1TPGXT718D68E,31HLTCK4BLV20DII6IID0M932ZXVGQ,0.018518519,54,1.6,7,yes,USA,"When I was younger, I would go to school and be nice to other people.","It's raining tomorrow, so I should wear long pants.",770,{},Approved,33C7UALJVLY976UV68R1Q5GBARM18M,7,1,5.4,yes,yes
A1TW2BZRRS874Z,3JGHED38EDR0BE2MIQ131804LDGY7Z,0,54,1,6.625,yes,USA,"When I was younger, I would go to school and learn something new everyday.","It's raining tomorrow, so I will stay inside.",2322,{},Approved,3IRIK4HM3AK6QVL5TQJNNN3B8TLC6Z,7,1,5.625,yes,yes
A1TXNNM9JRHKBG,3GL25Y6843UUWCJZH0HQ1CQLEWHXM3,0,54,4.5,4.25,yes,USA,"When I was younger, I would go to school and i have to play","It's raining tomorrow, so i will not go outside",262,{},Approved,3SITXWYCNV90Z5DVGDWICGADNCKBXL,7,1,-0.25,NA,no
A1U3TT3VMH9FU9,3VAOOVPI3ZSFQ0KP35DNQ5G97IHLL3,0.018518519,54,1.125,4.75,yes,USA,"When I was younger, I would go to school and listen attentively to my teacher.","It's raining tomorrow, so I am getting my umbrella so I don't get wet.",744,{},Approved,3NVC2EB65QZKWFZS6G3EDBJA1Q13YS,6,1,3.625,NA,no
A1UY2W2FL9CWN,38LRF35D5LW1TMHU6D1OL6IBKNJU3S,0,54,1,6.5,yes,USA,"When I was younger, I would go to school and play with my friends on the playground at recess.","It's raining tomorrow, so I won't be able to cut the grass then.",1048,{},Approved,3483FV8BEEJTSDT3WXUHBAUPW2B26J,7,1,5.5,yes,yes
A1UZXOMO6BS6I2,3TZDZ3Y0JS67ZRFCLYSE1HG09IW19H,0,54,1.125,6.875,yes,USA,"When I was younger, I would go to school and pay attention in class.","It's raining tomorrow, so I will bring an umbrella with me.",1557,{},Approved,3HHRAGRYX85UH3K6H2VQ2XOUN8C9O4,7,5,5.75,NA,no
A1V1JNPU0KOA3X,39N6W9XWRDNJ47DNBT5X7LDXKGZYG2,0,54,1.25,6.375,yes,USA,"When I was younger, I would go to school and eagerly study historical events.","It's raining tomorrow, so I will carry my umbrella when I go out.",2155,{},Approved,32XVDSJFPZXVHGEVJD1Y06RBM2NM2A,7,1,5.125,yes,yes
A1V2Z3DVTZGNQQ,3SA4EMRVJV2SKPA164KB92X59U80P8,0,54,6.2,6.6,yes,USA,"When I was younger, I would go to school and kids","It's raining tomorrow, so what?",489,thanks given this survey,Approved,3LS2AMNW5FQ0921SY46COSEJX8GOQ5,7,1,0.4,NA,no
A1V3LZ17TYZZPA,36FQTHX3Z3RMXN8O6MKTGGQNV2D3BL,0,54,2.125,4.875,yes,USA,"When I was younger, I would go to school and enjoy my classroom actives.","It's raining tomorrow, so canceled my plan.",2593,nice survey.,Approved,3PZDLQMM0TLI8U246O7KXAMZSOJC2I,7,1,2.75,no,no
A1V5HHR4OO6BHB,39O6Z4JLX2XDMZD8VSIHO89Y5PTXVK,0.018518519,54,5.888888889,6,yes,USA,"When I was younger, I would go to school and GROUND","It's raining tomorrow, so IAM HAPPY",2753,GOOD,Approved,34MAJL3QP4N4Y8L8H9F7XMF36P2438,7,1,0.111111111,NA,no
A1VOTY43NOW4MW,39WSF6KUV2L9QFDUZB6B5RUJTQLOE0,0,54,5.75,5.25,yes,USA,"When I was younger, I would go to school and TUTION","It's raining tomorrow, so I WAS HAPPY",2380,GOOD,Approved,3TE22NPXPBCPG44CHNKQ7R79KPY44T,7,1,-0.5,NA,no
A1VR1XQEQQXYUE,3NSM4HLQNRU18UGFNFTFODEXRURQQM,0,54,1.4,5.5,yes,USA,"When I was younger, I would go to school and paint several pictures of houses and trees","It's raining tomorrow, so i will probably drive to work instead of bike to work",359,{},Approved,3OHYZ19UGC58MMUB989QYSZETQUOAY,7,1,4.1,yes,yes
A1W3QW2GKDBHWE,3XJOUITW8URE0A874JNATIPKB1QTQ3,0,54,3.75,2.75,yes,USA,"When I was younger, I would go to school and I loved drinking the chocolate milk during lunch.","It's raining tomorrow, so I better remember to pack an umbrella.",245,{},Approved,3P4RDNWND569RTMC5J9Y7U6B74RJIG,7,1,-1,NA,no
A1W9L9NFWUSQFQ,3JTPR5MTZSCQ45ZMQILFUG7XWSD5KX,0,54,4.6,3.2,yes,USA,"When I was younger, I would go to school and music class in the morning","It's raining tomorrow, so i take leave",1510,interesting,Approved,3YGXWBAF70HSB8HRA2Q8QPJXC2F4C6,7,1,-1.4,NA,no
A1WIRNAFVTFNJL,3Z3R5YC0P3NH9LIYQ3CGHJL64ZHTF9,0,54,5.25,5.25,yes,USA,"When I was younger, I would go to school and collage","It's raining tomorrow, so i don't go out",1596,good to work,Approved,3ZPBJO59KP1WSCB0P5524KAJ27DDH1,7,1,0,NA,no
A1XF1A9QVIBFGJ,3KG2UQJ0MJOG5X3N7N1YKJJSMJ4NQW,0.018518519,54,5.875,5.875,yes,USA,"When I was younger, I would go to school and home","It's raining tomorrow, so leave",3473,good,Approved,304SM51WA34S3ORWM3QVD8TL8XIBSD,7,1,0,NA,no
A1YSYI926BBOHW,3ABAOCJ4R84ANFINVMMY74USHTUQMZ,0,108,2.166666667,6.888888889,yes,USA,"When I was younger, I would go to school and plat with friends.","It's raining tomorrow, so bring an umbrella.",275,{},Approved,3B3WTRP3DB2GAWV1U4XTVKLRM3G92Y,7,1,4.722222222,yes,yes
A1YSYI926BBOHW,3KWGG5KP6J26TE84Q4L3NZ5BCC4CMM,0,108,2.166666667,6.888888889,yes,USA,"When I was younger, I would go to school and hang out with friends.","It's raining tomorrow, so i'll wear a hat when i go out.",2702,{},Approved,3NPFYT4IZC4WQML6WZOWDR1A2W5XGU,7,1,4.722222222,yes,yes
A1YUSEUNQ6SCPR,3TUOHPJXYHXQ1ODDL2NDAASCCYVXWU,0.018518519,54,4.8,4.2,yes,USA,"When I was younger, I would go to school and i want to spend time with my friends","It's raining tomorrow, so will buy some things",1901,{},Approved,3HFNH7HEMHECHPKUALT4JJ5H6MPGQA,7,1,-0.6,NA,no
A1YVERGDC9B34B,3MWOYZD5WVODKLQ7SA9UVEOS7IMNOO,0,54,2.625,4,yes,USA,"When I was younger, I would go to school and go to the playground","It's raining tomorrow, so carry an umbrella with you when you go out",1905,NICE,Approved,3MRNMEIQW56YE8UQGQK0WC3QJOODLA,7,1,1.375,yes,yes
A1YWT5B2G2Z39V,3W5PY7V3UP7TV93OJZQ04Y5DC8GYJ6,0,54,6.375,6.5,yes,USA,"When I was younger, I would go to school and tution with danceclass.","It's raining tomorrow, so enjoy the day.",1339,nice,Approved,3X1FV8S5JXR4MXGBWKNEP64PNE4GV4,7,1,0.125,NA,no
A1Z1O6MMOB3UWW,39XCQ6V3KY4J5QEXOEREKX2FVXT65T,0,54,1.125,6.75,yes,USA,"When I was younger, I would go to school and make new friends at recess.","It's raining tomorrow, so I won't be doing any yardwork.",415,n/a- thanks,Approved,3L70J4KAZGMHIP3MJZVANYNFPCPDAS,7,1,5.625,yes,yes
A1Z75YN38W5ICD,32LAQ1JNT9P6S3FOLS7F3JM9EMWTU8,0.018518519,54,4.5,4.25,yes,USA,"When I was younger, I would go to school and class","It's raining tomorrow, so i was there in my dreams",2110,good,Approved,31JLPPHS2UU821VQ0TUGBKL8NG2O32,7,1,-0.25,NA,no
A1ZDR2UN7M92LI,3HUR21WDDUPUQT8D0351V7DSN6VXYT,0,108,1.6,7,,,"When I was younger, I would go to school and learn what the teachers taught me.","It's raining tomorrow, so I will bring an umbrella with me.",1608,Thanks,Approved,33PPO7FECVFWO7MKVNNN4WBY2KSDIU,7,1,5.4,NA,no
A1ZDR2UN7M92LI,3K1H3NEY7LZG6WIWFXIJU03W1Q4DGF,0,108,1.6,7,yes,USA,"When I was younger, I would go to school and I was taught things that I would later forget in life.","It's raining tomorrow, so I should probably make sure to carry and umbrella with me.",432,Thanks!,Approved,3R6BYFZZP7CQCMPBLFIEV61Y1H5XFV,7,1,5.4,yes,yes
A1ZLR7V2V8QPA0,38VTL6WC4ADLOAO3UXM63OM8U7LY5K,0,54,4.75,3.75,yes,USA,"When I was younger, I would go to school and  I learned lessons. I learned a lot of things in school.","It's raining tomorrow, so It is necessary to take an umbrella to school tomorrow.",2880,Very interesting,Approved,3R6P78PK7KBP95CMRPNZOOG4QTPTG2,7,1,-1,NA,no
A209KMZQTLEZZC,3DGDV62G7O9ZGZDFLROPSQQK6SS2PU,0.018518519,54,1.75,7,yes,USA,"When I was younger, I would go to school and learn the multiplication tables.","It's raining tomorrow, so maybe we shouldn't go hiking.",1531,{},Approved,3QBD8R3Z21JTKXEU07ZZLPDE1GYO4N,7,1,5.25,yes,yes
A20C38AB8D6Z2L,3VCK0Q0PO5ESH4YOQP7J5DSA9F70NC,0.018518519,54,6.4,6.4,yes,USA,"When I was younger, I would go to school and study with my friends.","It's raining tomorrow, so you better travel today.",1968,{},Approved,3O7L7BFSHEP1GD0KRIY7AETJ2WUEIP,7,1,0,NA,no
A20EVX30W7PLZK,3PGQRAZX02KMUCME6TZEWZW08RTSYG,0,54,6.75,6.375,yes,USA,"When I was younger, I would go to school and to play soccer in playground.","It's raining tomorrow, so I would not to play Basketball.",1552,Nice Survey,Approved,3Q5C1WP23M1QKOBT8AKYEL6K81J15I,7,1,-0.375,NA,no
A2243MRVES76QA,3M4KL7H8KVNKH8DENRP2H7PYJHO61B,0,54,4.375,4.5,yes,USA,"When I was younger, I would go to school and com for evening time play walk in road and play games for my mobile in my mom car side.","It's raining tomorrow, so I am go for out place take my umbrella so best help tomorrow but not rain waste for umbrella.",1287,He is good study and my answer for very honest all question so please paid this hit thank you so much.,Approved,3SITXWYCNV90Z5DVGDWICGADNCLBXM,6,1,0.125,NA,no
A22AL9CY652GH4,3W9XHF7WGKVSP7ACRE3DXWDBCVYTKB,0,162,4,4,yes,USA,"When I was younger, I would go to school and play with my friends","It's raining tomorrow, so can't go to the school",588,none,Approved,3L6L49WXW0X7CN8CVS30CJDNKLT45Y,7,1,0,NA,no
A22AL9CY652GH4,36JW4WBR06KR4CR3Q9VR30IIS3XHFT,0,162,4,4,yes,USA,"When I was younger, I would go to school and colleges","It's raining tomorrow, so unless you wanna get drenched you're gonna need your umbrella",1155,none,Rejected,3F1567XTNW5X2FXMWFNUR2JU1JMQ94,7,1,0,NA,no
A22AL9CY652GH4,3XDSWAMB22SXET6WIXSK48PGMD1CQ9,0,162,4,4,yes,USA,"When I was younger, I would go to school and read lessons in classrooms","It's raining tomorrow, so i have to cancel my schedule on tomorrow",1271,none,Approved,3TAYZSBPLL8YFBR03AXKCFQHD12S28,7,5,0,NA,no
A22DF0EWILGRLV,324N5FAHSXB72ZE1W93SYE1W9GEVKT,0,54,1,6.8,,,"When I was younger, I would go to school and then return home","It's raining tomorrow, so I will bring an umbrella",2399,Thanks for allowing me to participate. Keep up the excellent research.,Approved,3TVRFO09GKFCCEZ77QLCQJ6IZ6YLXI,7,1,5.8,NA,no
A22FZZT4I6HVCO,37VUR2VJ6AP9XPMFXI2537H8F3Z1CY,0,54,6.375,5.5,yes,USA,"When I was younger, I would go to school and playground","It's raining tomorrow, so i am going to rest",506,good,Approved,38SKSKU7R1XFMJAC84LBN9J3BTULII,7,1,-0.875,NA,no
A22W4Y4UI182L2,3XUSYT70IT1JVS7B1VTG98GGVB50DU,0,108,4.888888889,4.555555556,yes,USA,"When I was younger, I would go to school and many things","It's raining tomorrow, so school leave",2436,good work,Approved,3IOEN3P9S7JM3SB7DTU36RKK4WW160,7,1,-0.333333333,NA,no
A22W4Y4UI182L2,3BAWBGQGYLZJ7K7HDFEJU9WA2UP7V5,0,108,4.888888889,4.555555556,yes,USA,"When I was younger, I would go to school and","It's raining tomorrow, so",2350,{},Rejected,31HQ4X3T3SA4GXD8DGFPRBPQJYSLSJ,7,1,-0.333333333,,no
A23EWFNNOUS10B,3WPCIUYH1A8KB142ZXHQTJILSM1TDY,0,54,1.3,7,yes,USA,"When I was younger, I would go to school and learn about science.","It's raining tomorrow, so bring an umbrella.",2181,{},Approved,3EICBYG644WIEQ0CD9DCWR8GUZ5JCC,7,1,5.7,yes,yes
A23S43T3IIQ9RU,31MCUE39BKMIO4GZM8C7HRHKBF53G2,0,54,3.75,3.875,yes,USA,"When I was younger, I would go to school and listening classes","It's raining tomorrow, so Carry an umbrella when going outside",459,I like this survey,Approved,3VAR3R6G1P1U3Y1WCAPC21TJ32UO8U,7,1,0.125,NA,no
A245AY2S0S7IS4,3EN4YVUOUCS4V4DEE34YLKY4A2MXJZ,0,54,5.125,6.375,yes,USA,"When I was younger, I would go to school and learn a new skills","It's raining tomorrow, so expect to office leave",3577,GOOD,Approved,3P529IW9KYLVCS8M7WFQKC6BV12LFR,7,1,1.25,no,no
A246HX5PKVY1MO,31S7M7DAGGQ39DSUCEFECWQQ1V3TLE,0,54,4.875,4.5,yes,USA,"When I was younger, I would go to school and play with friends","It's raining tomorrow, so I will don't go outside.",1254,Good and useful survey.,Approved,3PJUZCGDJ6GRWBXQAL6U5BYU83A892,7,1,-0.375,NA,no
A24LB89P1BPKKF,3OCZWXS7ZO71OBH4BIXG9GKCLSI5L0,0,54,1,6.625,yes,USA,"When I was younger, I would go to school and learn as much as possible.","It's raining tomorrow, so I will need to bring my umbrella.",2337,{},Approved,345LHZDEDXS3F6FNWF6PAQDX52Q3UU,7,1,5.625,yes,yes
A24LUXW1DB1QI5,3XDSWAMB22SXET6WIXSK48PGNFQQCH,0,54,1.375,6.375,yes,USA,"When I was younger, I would go to school and learn new things.","It's raining tomorrow, so I will bring an umbrella.",657,{},Approved,33PPO7FECVFWO7MKVNNN4WBY2KUDIW,3,1,5,NA,no
A24M9OW53CLT94,3IV1AEQ4DRDEG3C66VS65LHBJTE8J3,0,54,1.25,5.5,yes,USA,"When I was younger, I would go to school and diligently listen to my lectures.","It's raining tomorrow, so I better think about what I can appropriately wear.",1614,{},Approved,3RANCT1ZVFH8I1J0B8LVS9B9TU3BUT,7,1,4.25,yes,yes
A24PRZS7ANKGO3,3L7SUC0TTUUMZMDOEOSJSY3A4PX0MC,0,54,1.8,4.7,yes,USA,"When I was younger, I would go to school and learn lessons","It's raining tomorrow, so I won't go outside",1140,nice,Approved,3K2755HG5S3CEGKUUFH21ZY6MS2DF5,7,1,2.9,yes,yes
A2541C8MY0BYV3,3LAZVA75NIRHVZ1E6RBA3QLUWNW2OD,0,162,1.25,5.583333333,yes,USA,"When I was younger, I would go to school and make friends with other children.","It's raining tomorrow, so i will bring an umbrella.",1577,{},Approved,30JNVC0OR9KQHLF5URBM4JHILM1QHI,7,1,4.333333333,yes,yes
A2541C8MY0BYV3,3RWO3EJELH9SREVJ2NOBN7GFDKOP15,0,162,1.25,5.583333333,yes,USA,"When I was younger, I would go to school and learn from my teacher.","It's raining tomorrow, so i brought an umbrella.",1400,{},Approved,33PPUNGG385CK7UZDS6T9GVSC8KRZT,7,1,4.333333333,yes,yes
A2541C8MY0BYV3,3W31J70BASWB3Q815S8N8MD7N79CKH,0,162,1.25,5.583333333,yes,USA,"When I was younger, I would go to school and make some new friends.","It's raining tomorrow, so i will bring an umbrella.",3354,{},Approved,3H7Z272LX77735XGLZBVW6KFWEIPL4,7,4,4.333333333,yes,no
A256FHXGSY0E5D,304QEQWKZPKAZPY0R47WK2SFZPC0OR,0.009259259,108,1.444444444,6.888888889,yes,USA,"When I was younger, I would go to school and do my best to learn.","It's raining tomorrow, so I will bring an umbrella.",1010,{},Approved,3PJ71Z61R429LBD5B0XFQ1BMUX2199,7,1,5.444444444,yes,yes
A256FHXGSY0E5D,3LAZVA75NIRHVZ1E6RBA3QLUVL62OI,0.009259259,108,1.444444444,6.888888889,yes,USA,"When I was younger, I would go to school and make some new friends.","It's raining tomorrow, so I'm going to bring an umbrella.",2871,{},Approved,3LEIZ60CDJZ6G7YDJB67IVVY6J8Z92,1,1,5.444444444,yes,no
A257QFGD9M1K09,3ZQX1VYFTD5SHE33M8KBDHYXINO8OM,0,54,3.75,4.625,yes,USA,"When I was younger, I would go to school and home","It's raining tomorrow, so, i will stay home",504,{},Approved,3QFUFYSY9YFZEK1114G9YV409F84FI,7,1,0.875,NA,no
A25JK318VW9R4Z,3A9LA2FRWSE84YIOQ31D97IPXAIXHU,0,54,4.375,3.875,yes,USA,"When I was younger, I would go to school and i complete the college","It's raining tomorrow, so i am leave for office",253,good,Approved,3FIUS151DV2L40QG7POSP51F0ZGGGF,1,1,-0.5,NA,no
A25MM8IKSW3G19,37SDSEDIN927LMW2G6M01LLPPCE18S,0,54,1,6.875,yes,USA,"When I was younger, I would go to school and and pay attention to my teachers","It's raining tomorrow, so I will not be going to the beach",460,{},Approved,3DPNQGW4LLF3VR8Q0BD54PRNGG464G,7,1,5.875,yes,yes
A25N0K40JAZTN1,3QD8LUVX4XYWO5YTP104KAFZS1S5XM,0,54,1,6.5,yes,USA,"When I was younger, I would go to school and pay attention to the teachers.","It's raining tomorrow, so I'll stay inside and practice my disc golf putting in the basement.",1649,Thank you.,Approved,3WI0P0II61S9H6P3LAHWIOCPPGBDRY,7,1,5.5,yes,yes
A27TE0L5XP1H0U,3THR0FZ95PTNWLNMGXTFIMK32NMLOK,0,54,1.25,6.125,yes,USA,"When I was younger, I would go to school and play with all the other kids.","It's raining tomorrow, so I am not going to work outisde.",1154,{},Approved,3DH6GAKTYYPLH86LRNYNHCOPGLZYZJ,7,1,4.875,yes,yes
A281NYJUA83Y3Y,3N2YPY1GI6Y4GZMR0NSP0JORPJIVE9,0.018518519,54,1.75,5.5,yes,USA,"When I was younger, I would go to school and play soccer during recess breaks.","It's raining tomorrow, so I will be sure to bring my umbrella.",1946,"Nothing else to add. Thanks,",Approved,3B1NLC6UGZWRHDJFA8EFJEF71Q3GPJ,7,1,3.75,yes,yes
A28AXX4NCWPH1F,38DCH97KHH2KM7C2SP96RC2BDZZQJV,0,54,1,7,yes,USA,"When I was younger, I would go to school and learn about many subjects.","It's raining tomorrow, so I need to bring my umbrella",1774,{},Approved,3JJVG1YBEBXRXMTLA7DNKXJTUDAB5B,7,1,6,yes,yes
A28ZPY6D5AS7GZ,3JAOYN9IHL2HUS4BRT5NYXSB7A033U,0,54,1.6,6.9,yes,USA,"When I was younger, I would go to school and try to learn some things.","It's raining tomorrow, so I will not be riding my bike.",2332,{},Approved,37W3JXSD668HND1GG0EGI8U7ZJVYWT,7,1,5.3,yes,yes
A29IBN8FCHRVW1,34ZTTGSNJXOOV1HC4P6LFZMW07VQHQ,0.018518519,54,4.875,5.5,yes,USA,"When I was younger, I would go to school and play with my friends","It's raining tomorrow, so weather will be cool",552,good,Approved,3YDTZAI2WXG8O57TU51O9T0685Q41I,7,1,0.625,NA,no
A2A5HAPJD18TRU,3Q9SPIIRWJME5B5KASVZQ2HEBDMWAP,0,54,1.75,6.75,yes,USA,"When I was younger, I would go to school and learn many important things.","It's raining tomorrow, so I will need to wear a raincoat.",268,{},Approved,3WR9XG3T63BMZRMVJLIXA3RJBRO74G,7,1,5,yes,yes
A2A6FH0F7LD9ND,3PIOQ99R7YM8XQA4OWL3UKGHP4ANU1,0,54,1.5,6.875,yes,USA,"When I was younger, I would go to school and sleep on the desk.","It's raining tomorrow, so I will take an umbrella.",1072,"Thanks, tried my best.",Approved,3S96KQ6I9M4MXL2VPZMRI3D7D19DTC,7,1,5.375,yes,yes
