Input.list,Answer.English,Answer.answer,Answer.country,WorkerId,TrialNum,Answer.Rating,Plausibility,Item,Input.trial
1,yes,{},USA,A2OVWCQ4B9AHFY,34,7,implaus,40,The lady is opening the door for the chauffeur.
1,yes,{},USA,A2OVWCQ4B9AHFY,35,7,implaus,42,Please select the rightmost response option.
1,yes,{},USA,A2OVWCQ4B9AHFY,36,7,plaus,32,The relative is bringing flowers to the patient.
1,yes,{},USA,A2OVWCQ4B9AHFY,37,7,implaus,26,The queen is bowing to the peasant.
1,yes,{},USA,A2OVWCQ4B9AHFY,38,7,implaus,39,The grandmother is saving the lifeguard.
1,yes,{},USA,A2OVWCQ4B9AHFY,39,7,implaus,31,The patient is pushing the visitor.
1,yes,{},USA,A2OVWCQ4B9AHFY,40,7,implaus,28,The son is tying the father's shoes.
1,yes,{},USA,A2OVWCQ4B9AHFY,41,7,plaus,10,The jester is entertaining the king.
1,yes,{},USA,A2OVWCQ4B9AHFY,42,7,plaus,34,The dog is leading the blind person.
1,yes,{},USA,A3MFK5UEUG95M3,1,2,implaus,17,The woman is biting the vampire.
1,yes,{},USA,A3MFK5UEUG95M3,2,7,plaus,23,The judge is sentencing the criminal.
1,yes,{},USA,A3MFK5UEUG95M3,3,4,implaus,20,The lady is cooking for the chef.
1,yes,{},USA,A3MFK5UEUG95M3,4,1,implaus,3,The patient is using a stethoscope on the doctor.
1,yes,{},USA,A3MFK5UEUG95M3,5,7,plaus,14,The priest is blessing the bride.
1,yes,{},USA,A3MFK5UEUG95M3,6,1,implaus,8,The businessman is painting the artist.
1,yes,{},USA,A3MFK5UEUG95M3,7,7,plaus,18,The waiter is serving the customer.
1,yes,{},USA,A3MFK5UEUG95M3,8,7,plaus,2,The babysitter is scolding the child.
1,yes,{},USA,A3MFK5UEUG95M3,9,1,implaus,19,The beggar is giving money to the lawyer.
1,yes,{},USA,A3MFK5UEUG95M3,10,7,plaus,7,The mother is feeding the baby.
1,yes,{},USA,A3MFK5UEUG95M3,11,1,implaus,6,The girl is frightening the ghost.
1,yes,{},USA,A3MFK5UEUG95M3,12,6,implaus,33,The worker is yelling at the boss.
1,yes,{},USA,A3MFK5UEUG95M3,13,NA,implaus,1,The criminal is arresting the cop.
1,yes,{},USA,A3MFK5UEUG95M3,14,1,implaus,35,The woman is preventing the bouncer from entering.
1,yes,{},USA,A3MFK5UEUG95M3,15,7,plaus,25,Santa is giving the girl a present.
1,yes,{},USA,A3MFK5UEUG95M3,16,7,plaus,16,The professor is lecturing to the student.
1,yes,{},USA,A3MFK5UEUG95M3,17,7,plaus,4,The fireman is rescuing the grandmother.
1,yes,{},USA,A3MFK5UEUG95M3,18,2,implaus,15,The snorkeler is biting the shark.
1,yes,{},USA,A3MFK5UEUG95M3,19,7,plaus,12,The photographer is taking a picture of the model.
1,yes,{},USA,A3MFK5UEUG95M3,20,1,plaus,41,Please select the leftmost response option.
1,yes,{},USA,A3MFK5UEUG95M3,21,7,plaus,5,The dentist is treating the patient.
1,yes,{},USA,A3MFK5UEUG95M3,22,3,implaus,24,The child is pulling the father on the sled.
1,yes,{},USA,A3MFK5UEUG95M3,23,7,plaus,30,The cat is chasing the mouse.
1,yes,{},USA,A3MFK5UEUG95M3,24,4,implaus,13,The princess is kidnapping the pirate.
1,yes,{},USA,A3MFK5UEUG95M3,25,7,plaus,27,The lady is applauding the athlete.
1,yes,{},USA,A3MFK5UEUG95M3,26,7,plaus,29,The thief is stealing the purse from the grandma.
1,yes,{},USA,A3MFK5UEUG95M3,27,7,plaus,21,The ballerina is dancing for the grandpa.
1,yes,{},USA,A3MFK5UEUG95M3,28,7,plaus,38,The tailor is measuring the princess.
1,yes,{},USA,A3MFK5UEUG95M3,29,1,implaus,22,The sportsstar is interviewing the journalist.
1,yes,{},USA,A3MFK5UEUG95M3,30,7,implaus,37,The woman is proposing to the man.
1,yes,{},USA,A3MFK5UEUG95M3,31,6,plaus,9,The groom is carrying the bride.
1,yes,{},USA,A3MFK5UEUG95M3,32,2,implaus,11,The Safari guide is pouncing on the lion.
1,yes,{},USA,A3MFK5UEUG95M3,33,7,plaus,36,The dog is licking the girl on the face.
1,yes,{},USA,A3MFK5UEUG95M3,34,2,implaus,40,The lady is opening the door for the chauffeur.
1,yes,{},USA,A3MFK5UEUG95M3,35,7,implaus,42,Please select the rightmost response option.
1,yes,{},USA,A3MFK5UEUG95M3,36,7,plaus,32,The relative is bringing flowers to the patient.
1,yes,{},USA,A3MFK5UEUG95M3,37,1,implaus,26,The queen is bowing to the peasant.
1,yes,{},USA,A3MFK5UEUG95M3,38,1,implaus,39,The grandmother is saving the lifeguard.
1,yes,{},USA,A3MFK5UEUG95M3,39,1,implaus,31,The patient is pushing the visitor.
1,yes,{},USA,A3MFK5UEUG95M3,40,3,implaus,28,The son is tying the father's shoes.
1,yes,{},USA,A3MFK5UEUG95M3,41,7,plaus,10,The jester is entertaining the king.
1,yes,{},USA,A3MFK5UEUG95M3,42,7,plaus,34,The dog is leading the blind person.
1,yes,{},USA,A3SH7B3UK915FC,1,1,implaus,17,The woman is biting the vampire.
1,yes,{},USA,A3SH7B3UK915FC,2,7,plaus,23,The judge is sentencing the criminal.
1,yes,{},USA,A3SH7B3UK915FC,3,4,implaus,20,The lady is cooking for the chef.
1,yes,{},USA,A3SH7B3UK915FC,4,3,implaus,3,The patient is using a stethoscope on the doctor.
1,yes,{},USA,A3SH7B3UK915FC,5,7,plaus,14,The priest is blessing the bride.
1,yes,{},USA,A3SH7B3UK915FC,6,1,implaus,8,The businessman is painting the artist.
1,yes,{},USA,A3SH7B3UK915FC,7,7,plaus,18,The waiter is serving the customer.
1,yes,{},USA,A3SH7B3UK915FC,8,7,plaus,2,The babysitter is scolding the child.
1,yes,{},USA,A3SH7B3UK915FC,9,1,implaus,19,The beggar is giving money to the lawyer.
1,yes,{},USA,A3SH7B3UK915FC,10,7,plaus,7,The mother is feeding the baby.
1,yes,{},USA,A3SH7B3UK915FC,11,1,implaus,6,The girl is frightening the ghost.
1,yes,{},USA,A3SH7B3UK915FC,12,5,implaus,33,The worker is yelling at the boss.
1,yes,{},USA,A3SH7B3UK915FC,13,1,implaus,1,The criminal is arresting the cop.
1,yes,{},USA,A3SH7B3UK915FC,14,6,implaus,35,The woman is preventing the bouncer from entering.
1,yes,{},USA,A3SH7B3UK915FC,15,7,plaus,25,Santa is giving the girl a present.
1,yes,{},USA,A3SH7B3UK915FC,16,7,plaus,16,The professor is lecturing to the student.
1,yes,{},USA,A3SH7B3UK915FC,17,7,plaus,4,The fireman is rescuing the grandmother.
1,yes,{},USA,A3SH7B3UK915FC,18,1,implaus,15,The snorkeler is biting the shark.
1,yes,{},USA,A3SH7B3UK915FC,19,7,plaus,12,The photographer is taking a picture of the model.
1,yes,{},USA,A3SH7B3UK915FC,20,1,plaus,41,Please select the leftmost response option.
1,yes,{},USA,A3SH7B3UK915FC,21,7,plaus,5,The dentist is treating the patient.
1,yes,{},USA,A3SH7B3UK915FC,22,2,implaus,24,The child is pulling the father on the sled.
1,yes,{},USA,A3SH7B3UK915FC,23,7,plaus,30,The cat is chasing the mouse.
1,yes,{},USA,A3SH7B3UK915FC,24,1,implaus,13,The princess is kidnapping the pirate.
1,yes,{},USA,A3SH7B3UK915FC,25,7,plaus,27,The lady is applauding the athlete.
1,yes,{},USA,A3SH7B3UK915FC,26,7,plaus,29,The thief is stealing the purse from the grandma.
1,yes,{},USA,A3SH7B3UK915FC,27,7,plaus,21,The ballerina is dancing for the grandpa.
1,yes,{},USA,A3SH7B3UK915FC,28,7,plaus,38,The tailor is measuring the princess.
1,yes,{},USA,A3SH7B3UK915FC,29,1,implaus,22,The sportsstar is interviewing the journalist.
1,yes,{},USA,A3SH7B3UK915FC,30,6,implaus,37,The woman is proposing to the man.
1,yes,{},USA,A3SH7B3UK915FC,31,7,plaus,9,The groom is carrying the bride.
1,yes,{},USA,A3SH7B3UK915FC,32,1,implaus,11,The Safari guide is pouncing on the lion.
1,yes,{},USA,A3SH7B3UK915FC,33,NA,plaus,36,The dog is licking the girl on the face.
1,yes,{},USA,A3SH7B3UK915FC,34,NA,implaus,40,The lady is opening the door for the chauffeur.
1,yes,{},USA,A3SH7B3UK915FC,35,7,implaus,42,Please select the rightmost response option.
1,yes,{},USA,A3SH7B3UK915FC,36,7,plaus,32,The relative is bringing flowers to the patient.
1,yes,{},USA,A3SH7B3UK915FC,37,1,implaus,26,The queen is bowing to the peasant.
1,yes,{},USA,A3SH7B3UK915FC,38,1,implaus,39,The grandmother is saving the lifeguard.
1,yes,{},USA,A3SH7B3UK915FC,39,1,implaus,31,The patient is pushing the visitor.
1,yes,{},USA,A3SH7B3UK915FC,40,2,implaus,28,The son is tying the father's shoes.
1,yes,{},USA,A3SH7B3UK915FC,41,NA,plaus,10,The jester is entertaining the king.
1,yes,{},USA,A3SH7B3UK915FC,42,7,plaus,34,The dog is leading the blind person.
1,yes,{},USA,A64JDJKE9DYCT,1,1,implaus,17,The woman is biting the vampire.
1,yes,{},USA,A64JDJKE9DYCT,2,7,plaus,23,The judge is sentencing the criminal.
1,yes,{},USA,A64JDJKE9DYCT,3,4,implaus,20,The lady is cooking for the chef.
1,yes,{},USA,A64JDJKE9DYCT,4,2,implaus,3,The patient is using a stethoscope on the doctor.
1,yes,{},USA,A64JDJKE9DYCT,5,7,plaus,14,The priest is blessing the bride.
1,yes,{},USA,A64JDJKE9DYCT,6,2,implaus,8,The businessman is painting the artist.
1,yes,{},USA,A64JDJKE9DYCT,7,7,plaus,18,The waiter is serving the customer.
1,yes,{},USA,A64JDJKE9DYCT,8,7,plaus,2,The babysitter is scolding the child.
1,yes,{},USA,A64JDJKE9DYCT,9,1,implaus,19,The beggar is giving money to the lawyer.
1,yes,{},USA,A64JDJKE9DYCT,10,7,plaus,7,The mother is feeding the baby.
1,yes,{},USA,A64JDJKE9DYCT,11,7,implaus,6,The girl is frightening the ghost.
1,yes,{},USA,A64JDJKE9DYCT,12,6,implaus,33,The worker is yelling at the boss.
1,yes,{},USA,A64JDJKE9DYCT,13,1,implaus,1,The criminal is arresting the cop.
1,yes,{},USA,A64JDJKE9DYCT,14,2,implaus,35,The woman is preventing the bouncer from entering.
1,yes,{},USA,A64JDJKE9DYCT,15,7,plaus,25,Santa is giving the girl a present.
1,yes,{},USA,A64JDJKE9DYCT,16,7,plaus,16,The professor is lecturing to the student.
1,yes,{},USA,A64JDJKE9DYCT,17,7,plaus,4,The fireman is rescuing the grandmother.
1,yes,{},USA,A64JDJKE9DYCT,18,1,implaus,15,The snorkeler is biting the shark.
1,yes,{},USA,A64JDJKE9DYCT,19,7,plaus,12,The photographer is taking a picture of the model.
1,yes,{},USA,A64JDJKE9DYCT,20,1,plaus,41,Please select the leftmost response option.
1,yes,{},USA,A64JDJKE9DYCT,21,7,plaus,5,The dentist is treating the patient.
1,yes,{},USA,A64JDJKE9DYCT,22,4,implaus,24,The child is pulling the father on the sled.
1,yes,{},USA,A64JDJKE9DYCT,23,7,plaus,30,The cat is chasing the mouse.
1,yes,{},USA,A64JDJKE9DYCT,24,2,implaus,13,The princess is kidnapping the pirate.
1,yes,{},USA,A64JDJKE9DYCT,25,7,plaus,27,The lady is applauding the athlete.
1,yes,{},USA,A64JDJKE9DYCT,26,7,plaus,29,The thief is stealing the purse from the grandma.
1,yes,{},USA,A64JDJKE9DYCT,27,7,plaus,21,The ballerina is dancing for the grandpa.
1,yes,{},USA,A64JDJKE9DYCT,28,7,plaus,38,The tailor is measuring the princess.
1,yes,{},USA,A64JDJKE9DYCT,29,2,implaus,22,The sportsstar is interviewing the journalist.
1,yes,{},USA,A64JDJKE9DYCT,30,6,implaus,37,The woman is proposing to the man.
1,yes,{},USA,A64JDJKE9DYCT,31,7,plaus,9,The groom is carrying the bride.
1,yes,{},USA,A64JDJKE9DYCT,32,1,implaus,11,The Safari guide is pouncing on the lion.
1,yes,{},USA,A64JDJKE9DYCT,33,7,plaus,36,The dog is licking the girl on the face.
1,yes,{},USA,A64JDJKE9DYCT,34,2,implaus,40,The lady is opening the door for the chauffeur.
1,yes,{},USA,A64JDJKE9DYCT,35,7,implaus,42,Please select the rightmost response option.
1,yes,{},USA,A64JDJKE9DYCT,36,7,plaus,32,The relative is bringing flowers to the patient.
1,yes,{},USA,A64JDJKE9DYCT,37,2,implaus,26,The queen is bowing to the peasant.
1,yes,{},USA,A64JDJKE9DYCT,38,2,implaus,39,The grandmother is saving the lifeguard.
1,yes,{},USA,A64JDJKE9DYCT,39,2,implaus,31,The patient is pushing the visitor.
1,yes,{},USA,A64JDJKE9DYCT,40,5,implaus,28,The son is tying the father's shoes.
1,yes,{},USA,A64JDJKE9DYCT,41,7,plaus,10,The jester is entertaining the king.
1,yes,{},USA,A64JDJKE9DYCT,42,7,plaus,34,The dog is leading the blind person.
1,yes,{},USA,AHPOOKYE7V04D,1,3,implaus,17,The woman is biting the vampire.
1,yes,{},USA,AHPOOKYE7V04D,2,7,plaus,23,The judge is sentencing the criminal.
1,yes,{},USA,AHPOOKYE7V04D,3,4,implaus,20,The lady is cooking for the chef.
1,yes,{},USA,AHPOOKYE7V04D,4,2,implaus,3,The patient is using a stethoscope on the doctor.
1,yes,{},USA,AHPOOKYE7V04D,5,7,plaus,14,The priest is blessing the bride.
1,yes,{},USA,AHPOOKYE7V04D,6,1,implaus,8,The businessman is painting the artist.
1,yes,{},USA,AHPOOKYE7V04D,7,7,plaus,18,The waiter is serving the customer.
1,yes,{},USA,AHPOOKYE7V04D,8,7,plaus,2,The babysitter is scolding the child.
1,yes,{},USA,AHPOOKYE7V04D,9,2,implaus,19,The beggar is giving money to the lawyer.
1,yes,{},USA,AHPOOKYE7V04D,10,7,plaus,7,The mother is feeding the baby.
1,yes,{},USA,AHPOOKYE7V04D,11,1,implaus,6,The girl is frightening the ghost.
1,yes,{},USA,AHPOOKYE7V04D,12,3,implaus,33,The worker is yelling at the boss.
1,yes,{},USA,AHPOOKYE7V04D,13,1,implaus,1,The criminal is arresting the cop.
1,yes,{},USA,AHPOOKYE7V04D,14,1,implaus,35,The woman is preventing the bouncer from entering.
1,yes,{},USA,AHPOOKYE7V04D,15,7,plaus,25,Santa is giving the girl a present.
1,yes,{},USA,AHPOOKYE7V04D,16,7,plaus,16,The professor is lecturing to the student.
1,yes,{},USA,AHPOOKYE7V04D,17,7,plaus,4,The fireman is rescuing the grandmother.
1,yes,{},USA,AHPOOKYE7V04D,18,1,implaus,15,The snorkeler is biting the shark.
1,yes,{},USA,AHPOOKYE7V04D,19,7,plaus,12,The photographer is taking a picture of the model.
1,yes,{},USA,AHPOOKYE7V04D,20,1,plaus,41,Please select the leftmost response option.
1,yes,{},USA,AHPOOKYE7V04D,21,7,plaus,5,The dentist is treating the patient.
1,yes,{},USA,AHPOOKYE7V04D,22,3,implaus,24,The child is pulling the father on the sled.
1,yes,{},USA,AHPOOKYE7V04D,23,7,plaus,30,The cat is chasing the mouse.
1,yes,{},USA,AHPOOKYE7V04D,24,2,implaus,13,The princess is kidnapping the pirate.
1,yes,{},USA,AHPOOKYE7V04D,25,7,plaus,27,The lady is applauding the athlete.
1,yes,{},USA,AHPOOKYE7V04D,26,7,plaus,29,The thief is stealing the purse from the grandma.
1,yes,{},USA,AHPOOKYE7V04D,27,7,plaus,21,The ballerina is dancing for the grandpa.
1,yes,{},USA,AHPOOKYE7V04D,28,7,plaus,38,The tailor is measuring the princess.
1,yes,{},USA,AHPOOKYE7V04D,29,2,implaus,22,The sportsstar is interviewing the journalist.
1,yes,{},USA,AHPOOKYE7V04D,30,5,implaus,37,The woman is proposing to the man.
1,yes,{},USA,AHPOOKYE7V04D,31,7,plaus,9,The groom is carrying the bride.
1,yes,{},USA,AHPOOKYE7V04D,32,1,implaus,11,The Safari guide is pouncing on the lion.
1,yes,{},USA,AHPOOKYE7V04D,33,7,plaus,36,The dog is licking the girl on the face.
1,yes,{},USA,AHPOOKYE7V04D,34,1,implaus,40,The lady is opening the door for the chauffeur.
1,yes,{},USA,AHPOOKYE7V04D,35,NA,implaus,42,Please select the rightmost response option.
1,yes,{},USA,AHPOOKYE7V04D,36,7,plaus,32,The relative is bringing flowers to the patient.
1,yes,{},USA,AHPOOKYE7V04D,37,1,implaus,26,The queen is bowing to the peasant.
1,yes,{},USA,AHPOOKYE7V04D,38,2,implaus,39,The grandmother is saving the lifeguard.
1,yes,{},USA,AHPOOKYE7V04D,39,3,implaus,31,The patient is pushing the visitor.
1,yes,{},USA,AHPOOKYE7V04D,40,4,implaus,28,The son is tying the father's shoes.
1,yes,{},USA,AHPOOKYE7V04D,41,7,plaus,10,The jester is entertaining the king.
1,yes,{},USA,AHPOOKYE7V04D,42,7,plaus,34,The dog is leading the blind person.
1,yes,{},USA,A1XXNB42VP10RB,1,3,implaus,17,The woman is biting the vampire.
1,yes,{},USA,A1XXNB42VP10RB,2,7,plaus,23,The judge is sentencing the criminal.
1,yes,{},USA,A1XXNB42VP10RB,3,3,implaus,20,The lady is cooking for the chef.
1,yes,{},USA,A1XXNB42VP10RB,4,3,implaus,3,The patient is using a stethoscope on the doctor.
1,yes,{},USA,A1XXNB42VP10RB,5,7,plaus,14,The priest is blessing the bride.
1,yes,{},USA,A1XXNB42VP10RB,6,2,implaus,8,The businessman is painting the artist.
1,yes,{},USA,A1XXNB42VP10RB,7,7,plaus,18,The waiter is serving the customer.
1,yes,{},USA,A1XXNB42VP10RB,8,7,plaus,2,The babysitter is scolding the child.
1,yes,{},USA,A1XXNB42VP10RB,9,2,implaus,19,The beggar is giving money to the lawyer.
1,yes,{},USA,A1XXNB42VP10RB,10,7,plaus,7,The mother is feeding the baby.
1,yes,{},USA,A1XXNB42VP10RB,11,2,implaus,6,The girl is frightening the ghost.
1,yes,{},USA,A1XXNB42VP10RB,12,2,implaus,33,The worker is yelling at the boss.
1,yes,{},USA,A1XXNB42VP10RB,13,2,implaus,1,The criminal is arresting the cop.
1,yes,{},USA,A1XXNB42VP10RB,14,2,implaus,35,The woman is preventing the bouncer from entering.
1,yes,{},USA,A1XXNB42VP10RB,15,7,plaus,25,Santa is giving the girl a present.
1,yes,{},USA,A1XXNB42VP10RB,16,7,plaus,16,The professor is lecturing to the student.
1,yes,{},USA,A1XXNB42VP10RB,17,7,plaus,4,The fireman is rescuing the grandmother.
1,yes,{},USA,A1XXNB42VP10RB,18,2,implaus,15,The snorkeler is biting the shark.
1,yes,{},USA,A1XXNB42VP10RB,19,7,plaus,12,The photographer is taking a picture of the model.
1,yes,{},USA,A1XXNB42VP10RB,20,1,plaus,41,Please select the leftmost response option.
1,yes,{},USA,A1XXNB42VP10RB,21,7,plaus,5,The dentist is treating the patient.
1,yes,{},USA,A1XXNB42VP10RB,22,3,implaus,24,The child is pulling the father on the sled.
1,yes,{},USA,A1XXNB42VP10RB,23,7,plaus,30,The cat is chasing the mouse.
1,yes,{},USA,A1XXNB42VP10RB,24,2,implaus,13,The princess is kidnapping the pirate.
1,yes,{},USA,A1XXNB42VP10RB,25,7,plaus,27,The lady is applauding the athlete.
1,yes,{},USA,A1XXNB42VP10RB,26,7,plaus,29,The thief is stealing the purse from the grandma.
1,yes,{},USA,A1XXNB42VP10RB,27,7,plaus,21,The ballerina is dancing for the grandpa.
1,yes,{},USA,A1XXNB42VP10RB,28,7,plaus,38,The tailor is measuring the princess.
1,yes,{},USA,A1XXNB42VP10RB,29,2,implaus,22,The sportsstar is interviewing the journalist.
1,yes,{},USA,A1XXNB42VP10RB,30,3,implaus,37,The woman is proposing to the man.
1,yes,{},USA,A1XXNB42VP10RB,31,7,plaus,9,The groom is carrying the bride.
1,yes,{},USA,A1XXNB42VP10RB,32,2,implaus,11,The Safari guide is pouncing on the lion.
1,yes,{},USA,A1XXNB42VP10RB,33,7,plaus,36,The dog is licking the girl on the face.
1,yes,{},USA,A1XXNB42VP10RB,34,2,implaus,40,The lady is opening the door for the chauffeur.
1,yes,{},USA,A1XXNB42VP10RB,35,7,implaus,42,Please select the rightmost response option.
1,yes,{},USA,A1XXNB42VP10RB,36,7,plaus,32,The relative is bringing flowers to the patient.
1,yes,{},USA,A1XXNB42VP10RB,37,2,implaus,26,The queen is bowing to the peasant.
1,yes,{},USA,A1XXNB42VP10RB,38,2,implaus,39,The grandmother is saving the lifeguard.
1,yes,{},USA,A1XXNB42VP10RB,39,5,implaus,31,The patient is pushing the visitor.
1,yes,{},USA,A1XXNB42VP10RB,40,2,implaus,28,The son is tying the father's shoes.
1,yes,{},USA,A1XXNB42VP10RB,41,7,plaus,10,The jester is entertaining the king.
1,yes,{},USA,A1XXNB42VP10RB,42,7,plaus,34,The dog is leading the blind person.
1,yes,{},USA,A2ZL7BZA7RRMIN,1,2,implaus,17,The woman is biting the vampire.
1,yes,{},USA,A2ZL7BZA7RRMIN,2,7,plaus,23,The judge is sentencing the criminal.
1,yes,{},USA,A2ZL7BZA7RRMIN,3,3,implaus,20,The lady is cooking for the chef.
1,yes,{},USA,A2ZL7BZA7RRMIN,4,2,implaus,3,The patient is using a stethoscope on the doctor.
1,yes,{},USA,A2ZL7BZA7RRMIN,5,7,plaus,14,The priest is blessing the bride.
1,yes,{},USA,A2ZL7BZA7RRMIN,6,2,implaus,8,The businessman is painting the artist.
1,yes,{},USA,A2ZL7BZA7RRMIN,7,7,plaus,18,The waiter is serving the customer.
1,yes,{},USA,A2ZL7BZA7RRMIN,8,7,plaus,2,The babysitter is scolding the child.
1,yes,{},USA,A2ZL7BZA7RRMIN,9,2,implaus,19,The beggar is giving money to the lawyer.
1,yes,{},USA,A2ZL7BZA7RRMIN,10,7,plaus,7,The mother is feeding the baby.
1,yes,{},USA,A2ZL7BZA7RRMIN,11,1,implaus,6,The girl is frightening the ghost.
1,yes,{},USA,A2ZL7BZA7RRMIN,12,4,implaus,33,The worker is yelling at the boss.
1,yes,{},USA,A2ZL7BZA7RRMIN,13,2,implaus,1,The criminal is arresting the cop.
1,yes,{},USA,A2ZL7BZA7RRMIN,14,2,implaus,35,The woman is preventing the bouncer from entering.
1,yes,{},USA,A2ZL7BZA7RRMIN,15,6,plaus,25,Santa is giving the girl a present.
1,yes,{},USA,A2ZL7BZA7RRMIN,16,7,plaus,16,The professor is lecturing to the student.
1,yes,{},USA,A2ZL7BZA7RRMIN,17,7,plaus,4,The fireman is rescuing the grandmother.
1,yes,{},USA,A2ZL7BZA7RRMIN,18,1,implaus,15,The snorkeler is biting the shark.
1,yes,{},USA,A2ZL7BZA7RRMIN,19,7,plaus,12,The photographer is taking a picture of the model.
1,yes,{},USA,A2ZL7BZA7RRMIN,20,1,plaus,41,Please select the leftmost response option.
1,yes,{},USA,A2ZL7BZA7RRMIN,21,7,plaus,5,The dentist is treating the patient.
1,yes,{},USA,A2ZL7BZA7RRMIN,22,1,implaus,24,The child is pulling the father on the sled.
1,yes,{},USA,A2ZL7BZA7RRMIN,23,7,plaus,30,The cat is chasing the mouse.
1,yes,{},USA,A2ZL7BZA7RRMIN,24,3,implaus,13,The princess is kidnapping the pirate.
1,yes,{},USA,A2ZL7BZA7RRMIN,25,NA,plaus,27,The lady is applauding the athlete.
1,yes,{},USA,A2ZL7BZA7RRMIN,26,7,plaus,29,The thief is stealing the purse from the grandma.
1,yes,{},USA,A2ZL7BZA7RRMIN,27,5,plaus,21,The ballerina is dancing for the grandpa.
1,yes,{},USA,A2ZL7BZA7RRMIN,28,7,plaus,38,The tailor is measuring the princess.
1,yes,{},USA,A2ZL7BZA7RRMIN,29,2,implaus,22,The sportsstar is interviewing the journalist.
1,yes,{},USA,A2ZL7BZA7RRMIN,30,5,implaus,37,The woman is proposing to the man.
1,yes,{},USA,A2ZL7BZA7RRMIN,31,7,plaus,9,The groom is carrying the bride.
1,yes,{},USA,A2ZL7BZA7RRMIN,32,2,implaus,11,The Safari guide is pouncing on the lion.
1,yes,{},USA,A2ZL7BZA7RRMIN,33,7,plaus,36,The dog is licking the girl on the face.
1,yes,{},USA,A2ZL7BZA7RRMIN,34,3,implaus,40,The lady is opening the door for the chauffeur.
1,yes,{},USA,A2ZL7BZA7RRMIN,35,7,implaus,42,Please select the rightmost response option.
1,yes,{},USA,A2ZL7BZA7RRMIN,36,7,plaus,32,The relative is bringing flowers to the patient.
1,yes,{},USA,A2ZL7BZA7RRMIN,37,3,implaus,26,The queen is bowing to the peasant.
1,yes,{},USA,A2ZL7BZA7RRMIN,38,2,implaus,39,The grandmother is saving the lifeguard.
1,yes,{},USA,A2ZL7BZA7RRMIN,39,2,implaus,31,The patient is pushing the visitor.
1,yes,{},USA,A2ZL7BZA7RRMIN,40,4,implaus,28,The son is tying the father's shoes.
1,yes,{},USA,A2ZL7BZA7RRMIN,41,7,plaus,10,The jester is entertaining the king.
1,yes,{},USA,A2ZL7BZA7RRMIN,42,7,plaus,34,The dog is leading the blind person.
1,yes,{},USA,A326O3VWP8TO8N,1,1,implaus,17,The woman is biting the vampire.
1,yes,{},USA,A326O3VWP8TO8N,2,7,plaus,23,The judge is sentencing the criminal.
