"WorkerId","Score","Plausibility","ItemNum","Sentence","TrialType","Voice"
"A10HW8JXM17XLD",7,"Plausible",4,"The criminal feared the jail.","AI","active"
"A17K1CHOI773VZ",7,"Plausible",4,"The criminal feared the jail.","AI","active"
"A19ZWBQT8A3LIR",7,"Plausible",4,"The criminal feared the jail.","AI","active"
"A1AZLJ3R5FQ9B7",6,"Plausible",4,"The jail was feared by the criminal.","AI","passive"
"A1K8QNLYYYX21W",1,"Plausible",4,"The jail was feared by the criminal.","AI","passive"
"A1TLNLB9D87H6",1,"Plausible",4,"The jail was feared by the criminal.","AI","passive"
"A1ZI4VU6650Q8B",7,"Plausible",4,"The jail was feared by the criminal.","AI","passive"
"A1ZT30BGR3266K",6,"Plausible",4,"The criminal feared the jail.","AI","active"
"A2580O4IYRX53L",5,"Plausible",4,"The criminal feared the jail.","AI","active"
"A2CPI18KZN30KW",1,"Plausible",4,"The jail was feared by the criminal.","AI","passive"
"A2FYQIZWV2UJHS",1,"Plausible",4,"The jail was feared by the criminal.","AI","passive"
"A2NO44KT1KXFWC",6,"Plausible",4,"The jail was feared by the criminal.","AI","passive"
"A2REBBMVBFBWFD",7,"Plausible",4,"The jail was feared by the criminal.","AI","passive"
"A2STMS163OI8TB",7,"Plausible",4,"The jail was feared by the criminal.","AI","passive"
"A2U45Y0OV3P7D8",7,"Plausible",4,"The criminal feared the jail.","AI","active"
"A2WVCXVSE0YGML",7,"Plausible",4,"The criminal feared the jail.","AI","active"
"A2Y87M8V0N1M6P",1,"Plausible",4,"The jail was feared by the criminal.","AI","passive"
"A2YTO4EY3MNYAJ",7,"Plausible",4,"The jail was feared by the criminal.","AI","passive"
"A33T45FNLQC14X",5,"Plausible",4,"The jail was feared by the criminal.","AI","passive"
"A39MKVROUZ1UWR",7,"Plausible",4,"The criminal feared the jail.","AI","active"
"A3N4L5F7CEY0B2",7,"Plausible",4,"The criminal feared the jail.","AI","active"
"A3O0ZQMDKOKAMR",7,"Plausible",4,"The criminal feared the jail.","AI","active"
"A3P7AXWF57BHNX",1,"Plausible",4,"The jail was feared by the criminal.","AI","passive"
"A7O82NXM2PI12",7,"Plausible",4,"The criminal feared the jail.","AI","active"
"ADJ9I7ZBFYFH7",7,"Plausible",4,"The jail was feared by the criminal.","AI","passive"
"AKHH4W14A6AN9",7,"Plausible",4,"The jail was feared by the criminal.","AI","passive"
"AQL24433IP0QQ",5,"Plausible",4,"The criminal feared the jail.","AI","active"
"A14EYTLSMJRPUK",1,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"A198MSVO1VTAT5",1,"Implausible",4,"The jail feared the criminal.","AI","active"
"A1IFIK8J49WBER",1,"Implausible",4,"The jail feared the criminal.","AI","active"
"A1IS0218RVG60K",2,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"A1P0XSCJ9XAV74",2,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"A1PJLZSOUQ4MIL",6,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"A1YSYI926BBOHW",5,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"A1ZDR2UN7M92LI",2,"Implausible",4,"The jail feared the criminal.","AI","active"
"A256FHXGSY0E5D",2,"Implausible",4,"The jail feared the criminal.","AI","active"
"A2FL477TMKC91L",1,"Implausible",4,"The jail feared the criminal.","AI","active"
"A2MCG5W6LHSRG9",4,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"A2OVX9UW5WANQE",4,"Implausible",4,"The jail feared the criminal.","AI","active"
"A2V27A9GZA1NR2",1,"Implausible",4,"The jail feared the criminal.","AI","active"
"A3I9FTHSULHPYS",1,"Implausible",4,"The jail feared the criminal.","AI","active"
"A3KF6O09H04SP7",4,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"A3NXT3OVGL7QNR",2,"Implausible",4,"The jail feared the criminal.","AI","active"
"A3NXT3OVGL7QNR",2,"Implausible",4,"The jail feared the criminal.","AI","active"
"A3RKG5PZN97RD5",2,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"A5BMKZRGHNSRT",1,"Implausible",4,"The jail feared the criminal.","AI","active"
"AFU00NU09CFXE",5,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"AN9MVFWRCF2OP",5,"Implausible",4,"The jail feared the criminal.","AI","active"
"ATJ92FYQX176Z",6,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"A183WYXN12P2TJ",1,"Implausible",4,"The jail feared the criminal.","AI","active"
"A1SISJL5ST2PWH",2,"Implausible",4,"The jail feared the criminal.","AI","active"
"A1SN0UU3V61IIM",1,"Implausible",4,"The jail feared the criminal.","AI","active"
"A2615YW1YERQBO",1,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"A29VL3MZE7YPBZ",1,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"A2F4MWR5Q5ZUSS",1,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"A2JSMMELB161IW",1,"Implausible",4,"The jail feared the criminal.","AI","active"
"A2K10OAR4CHUQL",1,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"A2KSAAQBU5R0F6",1,"Implausible",4,"The jail feared the criminal.","AI","active"
"A2KXT6WDPPG6N2",7,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"A2MM8RN9555ZNJ",1,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"A2MS1GQLGAX9FZ",1,"Implausible",4,"The jail feared the criminal.","AI","active"
"A2NEFRREWF33YP",5,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"A2PGCDF7U8EEIK",1,"Implausible",4,"The jail feared the criminal.","AI","active"
"A2PIFMM4Q2I9ZS",7,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"A2YHOJLEZR8663",1,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"A2YIB84VKYNKWD",3,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"A2ZGAH6NOSU2PO",1,"Implausible",4,"The jail feared the criminal.","AI","active"
"A30NHACXAOBWFH",1,"Implausible",4,"The jail feared the criminal.","AI","active"
"A326O3VWP8TO8N",1,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"A3I40B0FATY8VH",1,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"A3M97GKJ6PVL3A",7,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"AIICJA0A5J8NF",1,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"AJM4334V07JDQ",2,"Implausible",4,"The jail feared the criminal.","AI","active"
"AJZEXCH1TSUE1",1,"Implausible",4,"The jail feared the criminal.","AI","active"
"AM4F6TEUBUF9M",5,"Implausible",4,"The criminal was feared by the jail.","AI","passive"
"AXKTYKCT9NGHS",4,"Implausible",4,"The jail feared the criminal.","AI","active"
"A12FTSX85NQ8N9",7,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"A18XFOKU5G1OL1",5,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"A1M24593XO5Z3C",7,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A1R780RJYQ68GY",7,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A1TEXCUTI4IUUN",7,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A2GCPNX75LDVAB",6,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A2R02DYCDLY75U",7,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A2T675UCHNTSSW",6,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A2UIGDOLX5RV95",6,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"A3696JXTRKL2FI",7,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A369RF97DE3FAI",7,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"A3CTXNQ2GXIQSP",7,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A3S3WYVCVWW8IZ",6,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"AJXIC6Q5EM76P",5,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"AMIQGW2E3WYO4",5,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"AQ5KGRJE4W53Z",5,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"AR8O1107OAW4V",7,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"AUFOO8PU2BK37",7,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"AUFUUD4WG9CVO",7,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"AURYD2FH3FUOQ",6,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"A11W7R2O4RQSSS",5,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"A14LXHJAWRQWR6",7,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A14SEFVPXYZ9TN",7,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A17NFI9O9H25MZ",7,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A1DCG37N0Y8BN0",7,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A1MM8TSLCHVMNK",7,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A1XQOZV8LQDM22",6,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"A24U4J5I2J4VFV",6,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"A2580O4IYRX53L",6,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A2FOUSWQDYHIE0",6,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"A2NHFSO7GMM8QR",7,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A2QRW24EKQU705",7,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A2VLTSW6CXIUMR",7,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"A2VTUR86NML1F8",5,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A2VUAAJHX6ROS9",7,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"A2YCMT5BPA0AG9",7,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A2ZL5GAZK6S0H1",7,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A30HUZHJBOX1LK",7,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A33NG3ZGW5DNQY",7,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A36IO8HVVL5WTZ",7,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"A39C1BN9ZSQ0R2",7,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"A3D2U4QF7821ZW",6,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"A4R66ZHYXG17N",1,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"A6R88PQFFSNI9",7,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"A7I3G380E29VE",7,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"AKSJ3C5O3V9RB",6,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"AOAMTLMPOJ7P7",6,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"ATP2BJPDK4K2B",7,"Plausible",5,"The prostitute squandered the cash.","AI","active"
"AWE9A4ZOP9LNU",7,"Plausible",5,"The cash was squandered by the prostitute.","AI","passive"
"A13GUTDMGGZZDL",1,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"A171RZ3O028XF6",1,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A1AYQ8E01NSY5Z",7,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A1CMWA0L8FTSXA",1,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A1OM5NWYYYJKQW",1,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"A1OW27AZS122X2",1,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"A1T643M1P572AA",1,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A1V1JNPU0KOA3X",1,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"A2541C8MY0BYV3",4,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A2PLJREKV92BZN",1,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"A2R0YYUAWNT7UD",1,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A2UZC574AOQP00",5,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A3EHDY67QENKPT",3,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"A3F51C49T9A34D",1,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A3GXC3VG37CQ3G",1,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A4ZPIPBDO624H",1,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"A9ZCY6FLUCIU1",1,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"AFK9ALQK5GPNG",1,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"AGILQEFEPEK7N",1,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"AJ7JFYKBG85ZV",4,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A110KENBXU7SUJ",1,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"A147F5PJTHOB8A",1,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A1A7HKFWGH77QH",1,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"A1APUWC5IMC5NV",1,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A1LB8HVSXK66U0",1,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"A1NDMFN9A5G25G",1,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"A1TRO537S2U7QV",7,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A1U8RH67FLZW87",2,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A1WJ54G7U8B57Y",3,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A21UA6O7ZFAIQJ",1,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"A25KM5DM1Z09ZN",1,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A2BQ9CT9T9GIXH",1,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A2CJYS92WX7HN6",1,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A2EHH2ZFIRF1BF",1,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"A2N9U74YIPDQ9F",1,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A2ZHBK2MDL2L51",3,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"A39148ITT8EQCN",1,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"A3DUPRZSMU9W5R",1,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"A3FGT6EU39C6S4",1,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"A3RYI5HXC2MJLN",3,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A3VE9WX0XH2N5G",1,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A4J4GGMKJ68L0",1,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"A6HDSE80LQPR8",4,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"A7OZPNXIVO1FX",1,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"ACON9O9NMFOHE",1,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"ALSMH6OVJJZ12",2,"Implausible",5,"The prostitute was squandered by the cash.","AI","passive"
"ARTARDCXLJ5H6",2,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"AXQQBHFXMWR26",3,"Implausible",5,"The cash squandered the prostitute.","AI","active"
"A18SXC3JEN1O0U",7,"Plausible",6,"The money was wasted by the call girl.","AI","passive"
"A1FKRZKU1H9YFC",7,"Plausible",6,"The money was wasted by the call girl.","AI","passive"
"A1GTYHV8OYQQLV",7,"Plausible",6,"The money was wasted by the call girl.","AI","passive"
"A1K8VUKRL53OX",5,"Plausible",6,"The call girl wasted the money.","AI","active"
"A245AY2S0S7IS4",6,"Plausible",6,"The money was wasted by the call girl.","AI","passive"
"A2A5HAPJD18TRU",7,"Plausible",6,"The money was wasted by the call girl.","AI","passive"
"A2B153AHPWHLH1",7,"Plausible",6,"The money was wasted by the call girl.","AI","passive"
"A2E0LU8V4EUX5C",7,"Plausible",6,"The call girl wasted the money.","AI","active"
"A2FGKKWP33DFWS",4,"Plausible",6,"The call girl wasted the money.","AI","active"
"A2NT3OQZUUZPEO",6,"Plausible",6,"The call girl wasted the money.","AI","active"
"A2VE2JM0RFYIOU",3,"Plausible",6,"The call girl wasted the money.","AI","active"
"A2Z6NL0CTXY0ZB",7,"Plausible",6,"The money was wasted by the call girl.","AI","passive"
"A34SIGOLUGKIHJ",7,"Plausible",6,"The call girl wasted the money.","AI","active"
"A397HP5TSIF2LO",7,"Plausible",6,"The money was wasted by the call girl.","AI","passive"
"A3OZ8KF0HWSVWK",6,"Plausible",6,"The money was wasted by the call girl.","AI","passive"
"AEWGY34WUIA32",7,"Plausible",6,"The money was wasted by the call girl.","AI","passive"
"AJ4T7PTRYNSUW",4,"Plausible",6,"The money was wasted by the call girl.","AI","passive"
"AKJ22H1NTVIQX",NA,"Plausible",6,"The call girl wasted the money.","AI","active"
"ANK8K5WTHJ61C",7,"Plausible",6,"The money was wasted by the call girl.","AI","passive"
"ATUY1BTU5BQDE",7,"Plausible",6,"The call girl wasted the money.","AI","active"
"AXLHYKARXUTKD",5,"Plausible",6,"The money was wasted by the call girl.","AI","passive"
"A1I1QEHJZ9XTKC",7,"Plausible",6,"The call girl wasted the money.","AI","active"
"A1V26049BBUXDX",7,"Plausible",6,"The call girl wasted the money.","AI","active"
"A1XWBSRUGGNEA2",7,"Plausible",6,"The money was wasted by the call girl.","AI","passive"
"A1Z27X99F97JSR",6,"Plausible",6,"The call girl wasted the money.","AI","active"
"A20N1NK5X5S88F",7,"Plausible",6,"The call girl wasted the money.","AI","active"
"A2EELTS09HUTSF",6,"Plausible",6,"The money was wasted by the call girl.","AI","passive"
"A2JRF141BH3W3Y",7,"Plausible",6,"The call girl wasted the money.","AI","active"
"A2QX2B50DM45E2",7,"Plausible",6,"The money was wasted by the call girl.","AI","passive"
"A2R75YFKVALBXE",5,"Plausible",6,"The call girl wasted the money.","AI","active"
"A2WWYVKGZZXBOB",7,"Plausible",6,"The money was wasted by the call girl.","AI","passive"
"A2Y7RA3JIQXV6M",7,"Plausible",6,"The call girl wasted the money.","AI","active"
"A2ZLIHPKKU69QZ",7,"Plausible",6,"The call girl wasted the money.","AI","active"
"A31JM0OGO39IRZ",5,"Plausible",6,"The call girl wasted the money.","AI","active"
"A37PUSY6CJ7TQ0",7,"Plausible",6,"The call girl wasted the money.","AI","active"
