"WorkerId","Score","Plausibility","ItemNum","Sentence"
"A147F5PJTHOB8A",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A1B1Y6OBCA7XTZ",2,"Implausible",4,"The grandmother is rescuing the fireman."
"A1LTJHPUTL7WM9",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A1SISJL5ST2PWH",2,"Implausible",4,"The grandmother is rescuing the fireman."
"A1XVEKS9O73ERE",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A23KAJRDVCVGOE",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A248QG4DPULP46",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A2541C8MY0BYV3",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A2EI9E6EBZEZO1",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A2FGKKWP33DFWS",2,"Implausible",4,"The grandmother is rescuing the fireman."
"A2JDYN6QM8M5UN",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A2Y6K5DW6G7H0T",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A3908297ZI3LES",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A3PLWSCPFLCEGI",1,"Implausible",4,"The grandmother is rescuing the fireman."
"AFDC9A6Z60W2Z",2,"Implausible",4,"The grandmother is rescuing the fireman."
"AQMJMYR9MANOG",5,"Implausible",4,"The grandmother is rescuing the fireman."
"AVZOC3OGBQRX2",3,"Implausible",4,"The grandmother is rescuing the fireman."
"AZOT44NUTXOYT",2,"Implausible",4,"The grandmother is rescuing the fireman."
"A11YS0T8MV3Q7C",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A18VIO909RWY6D",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A2CWJRAEFZ44HU",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A2GTJ0BD4CG1A2",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A2QD7QFGCUNF5N",5,"Implausible",4,"The grandmother is rescuing the fireman."
"A2V27A9GZA1NR2",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A2XPWASDT8AYXH",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A2YGOORS5N9RW8",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A2ZA3X3DBEMBCD",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A3D2GO0IFRFN6R",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A3FT3XPTOWHJMY",2,"Implausible",4,"The grandmother is rescuing the fireman."
"A3PYD7EU2WFST6",1,"Implausible",4,"The grandmother is rescuing the fireman."
"AAOEHS9LFB8KA",1,"Implausible",4,"The grandmother is rescuing the fireman."
"AC5UD8N187QD6",2,"Implausible",4,"The grandmother is rescuing the fireman."
"AKMIORNF40ST7",1,"Implausible",4,"The grandmother is rescuing the fireman."
"ARWN6TT8EWCFJ",6,"Implausible",4,"The grandmother is rescuing the fireman."
"AUQ79MANVDU9B",2,"Implausible",4,"The grandmother is rescuing the fireman."
"A1FKRZKU1H9YFC",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A1KWC8TW8ANBQ8",2,"Implausible",4,"The grandmother is rescuing the fireman."
"A1QIR3JFR56TKL",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A1YH2I4Y2SYAXJ",2,"Implausible",4,"The grandmother is rescuing the fireman."
"A2VNSNAN1LZBAM",2,"Implausible",4,"The grandmother is rescuing the fireman."
"A3CQDCNYJAX2X3",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A3KSTXZKLRE3UC",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A3QZEKY53Y1IC6",1,"Implausible",4,"The grandmother is rescuing the fireman."
"A4E818Z7A5FST",NA,"Implausible",4,"The grandmother is rescuing the fireman."
"AMPMTF5IAAMK8",1,"Implausible",4,"The grandmother is rescuing the fireman."
"AZ69TBTDH7AZS",4,"Implausible",4,"The grandmother is rescuing the fireman."
"A2M5OXOREG5HYY",7,"Plausible",5,"The dentist is treating the patient."
"A1945USNZHTROX",7,"Plausible",5,"The dentist is treating the patient."
"A1B5SSGMTAQ9B5",7,"Plausible",5,"The dentist is treating the patient."
"A1BNYBF79IQ89T",7,"Plausible",5,"The dentist is treating the patient."
"A1F3XD5WEK7H7E",7,"Plausible",5,"The dentist is treating the patient."
"A1F9KLZGHE9DTA",7,"Plausible",5,"The dentist is treating the patient."
"A1KS9LITOVPAT8",7,"Plausible",5,"The dentist is treating the patient."
"A1M682B2WUSYJP",7,"Plausible",5,"The dentist is treating the patient."
"A1P6OXEJ86HQRM",7,"Plausible",5,"The dentist is treating the patient."
"A1VR1XQEQQXYUE",7,"Plausible",5,"The dentist is treating the patient."
"A1WS9UHL45VZ0X",7,"Plausible",5,"The dentist is treating the patient."
"A1Z26KLD8VFYUD",4,"Plausible",5,"The dentist is treating the patient."
"A2E0LU8V4EUX5C",7,"Plausible",5,"The dentist is treating the patient."
"A2XQ3CFB5HT2ZQ",7,"Plausible",5,"The dentist is treating the patient."
"A30HUZHJBOX1LK",7,"Plausible",5,"The dentist is treating the patient."
"A3FOKP72T5I4FR",7,"Plausible",5,"The dentist is treating the patient."
"A3K9GTQBOI7O5A",7,"Plausible",5,"The dentist is treating the patient."
"A3UPZ88FI1EJC",7,"Plausible",5,"The dentist is treating the patient."
"A8028AFBBS29G",7,"Plausible",5,"The dentist is treating the patient."
"A12FTSX85NQ8N9",7,"Plausible",5,"The dentist is treating the patient."
"A1JJYY622DGE5L",7,"Plausible",5,"The dentist is treating the patient."
"A1JVO7FLPATHUB",7,"Plausible",5,"The dentist is treating the patient."
"A1P2RQ166VS5BT",7,"Plausible",5,"The dentist is treating the patient."
"A1ZDR2UN7M92LI",7,"Plausible",5,"The dentist is treating the patient."
"A20X14OMRL0YPZ",7,"Plausible",5,"The dentist is treating the patient."
"A2DVJ6OMVVYTC7",7,"Plausible",5,"The dentist is treating the patient."
"A2OVWCQ4B9AHFY",7,"Plausible",5,"The dentist is treating the patient."
"A2VB8KX3XUA6WU",7,"Plausible",5,"The dentist is treating the patient."
"A2YAYHZYI7M3HD",7,"Plausible",5,"The dentist is treating the patient."
"A2YCMT5BPA0AG9",7,"Plausible",5,"The dentist is treating the patient."
"A3DS5B06ZCD3E3",7,"Plausible",5,"The dentist is treating the patient."
"A3KF6O09H04SP7",7,"Plausible",5,"The dentist is treating the patient."
"A3MFK5UEUG95M3",7,"Plausible",5,"The dentist is treating the patient."
"A3SH7B3UK915FC",7,"Plausible",5,"The dentist is treating the patient."
"A64JDJKE9DYCT",7,"Plausible",5,"The dentist is treating the patient."
"AJRY9ALX8069Y",7,"Plausible",5,"The dentist is treating the patient."
"A13I3UTEFM8852",7,"Plausible",5,"The dentist is treating the patient."
"A1AS4S7BOJPOEY",7,"Plausible",5,"The dentist is treating the patient."
"A1XXNB42VP10RB",7,"Plausible",5,"The dentist is treating the patient."
"A1Z1O6MMOB3UWW",7,"Plausible",5,"The dentist is treating the patient."
"A28RAZB2S5TF4N",5,"Plausible",5,"The dentist is treating the patient."
"A29SJZ0IEOHGMB",7,"Plausible",5,"The dentist is treating the patient."
"A2PXJTMWGUE5DC",7,"Plausible",5,"The dentist is treating the patient."
"A2ZL7BZA7RRMIN",7,"Plausible",5,"The dentist is treating the patient."
"A326O3VWP8TO8N",7,"Plausible",5,"The dentist is treating the patient."
"A3D3MQ814FCE0W",7,"Plausible",5,"The dentist is treating the patient."
"A3MYPYBVHX7FQ2",7,"Plausible",5,"The dentist is treating the patient."
"AVPKE76DJLWK6",7,"Plausible",5,"The dentist is treating the patient."
"A27VFM67RPD2L5",1,"Implausible",5,"The patient is treating the dentist."
"A3F3A89U4ZXJJD",1,"Implausible",5,"The patient is treating the dentist."
"A147F5PJTHOB8A",1,"Implausible",5,"The patient is treating the dentist."
"A1B1Y6OBCA7XTZ",2,"Implausible",5,"The patient is treating the dentist."
"A1LTJHPUTL7WM9",1,"Implausible",5,"The patient is treating the dentist."
"A1SISJL5ST2PWH",2,"Implausible",5,"The patient is treating the dentist."
"A1XVEKS9O73ERE",1,"Implausible",5,"The patient is treating the dentist."
"A23KAJRDVCVGOE",1,"Implausible",5,"The patient is treating the dentist."
"A248QG4DPULP46",1,"Implausible",5,"The patient is treating the dentist."
"A2541C8MY0BYV3",1,"Implausible",5,"The patient is treating the dentist."
"A2EI9E6EBZEZO1",1,"Implausible",5,"The patient is treating the dentist."
"A2FGKKWP33DFWS",2,"Implausible",5,"The patient is treating the dentist."
"A2JDYN6QM8M5UN",1,"Implausible",5,"The patient is treating the dentist."
"A2Y6K5DW6G7H0T",1,"Implausible",5,"The patient is treating the dentist."
"A3908297ZI3LES",1,"Implausible",5,"The patient is treating the dentist."
"A3PLWSCPFLCEGI",1,"Implausible",5,"The patient is treating the dentist."
"AFDC9A6Z60W2Z",1,"Implausible",5,"The patient is treating the dentist."
"AQMJMYR9MANOG",5,"Implausible",5,"The patient is treating the dentist."
"AVZOC3OGBQRX2",3,"Implausible",5,"The patient is treating the dentist."
"AZOT44NUTXOYT",1,"Implausible",5,"The patient is treating the dentist."
"A11YS0T8MV3Q7C",1,"Implausible",5,"The patient is treating the dentist."
"A18VIO909RWY6D",1,"Implausible",5,"The patient is treating the dentist."
"A2CWJRAEFZ44HU",1,"Implausible",5,"The patient is treating the dentist."
"A2GTJ0BD4CG1A2",1,"Implausible",5,"The patient is treating the dentist."
"A2QD7QFGCUNF5N",4,"Implausible",5,"The patient is treating the dentist."
"A2V27A9GZA1NR2",1,"Implausible",5,"The patient is treating the dentist."
"A2XPWASDT8AYXH",1,"Implausible",5,"The patient is treating the dentist."
"A2YGOORS5N9RW8",1,"Implausible",5,"The patient is treating the dentist."
"A2ZA3X3DBEMBCD",1,"Implausible",5,"The patient is treating the dentist."
"A3D2GO0IFRFN6R",1,"Implausible",5,"The patient is treating the dentist."
"A3FT3XPTOWHJMY",2,"Implausible",5,"The patient is treating the dentist."
"A3PYD7EU2WFST6",1,"Implausible",5,"The patient is treating the dentist."
"AAOEHS9LFB8KA",2,"Implausible",5,"The patient is treating the dentist."
"AC5UD8N187QD6",2,"Implausible",5,"The patient is treating the dentist."
"AKMIORNF40ST7",1,"Implausible",5,"The patient is treating the dentist."
"ARWN6TT8EWCFJ",5,"Implausible",5,"The patient is treating the dentist."
"AUQ79MANVDU9B",2,"Implausible",5,"The patient is treating the dentist."
"A1FKRZKU1H9YFC",2,"Implausible",5,"The patient is treating the dentist."
"A1KWC8TW8ANBQ8",1,"Implausible",5,"The patient is treating the dentist."
"A1QIR3JFR56TKL",1,"Implausible",5,"The patient is treating the dentist."
"A1YH2I4Y2SYAXJ",1,"Implausible",5,"The patient is treating the dentist."
"A2VNSNAN1LZBAM",1,"Implausible",5,"The patient is treating the dentist."
"A3CQDCNYJAX2X3",1,"Implausible",5,"The patient is treating the dentist."
"A3KSTXZKLRE3UC",1,"Implausible",5,"The patient is treating the dentist."
"A3QZEKY53Y1IC6",1,"Implausible",5,"The patient is treating the dentist."
"A4E818Z7A5FST",1,"Implausible",5,"The patient is treating the dentist."
"AMPMTF5IAAMK8",1,"Implausible",5,"The patient is treating the dentist."
"AZ69TBTDH7AZS",1,"Implausible",5,"The patient is treating the dentist."
"A27VFM67RPD2L5",7,"Plausible",6,"The ghost is frightening the girl."
"A3F3A89U4ZXJJD",2,"Plausible",6,"The ghost is frightening the girl."
"A147F5PJTHOB8A",7,"Plausible",6,"The ghost is frightening the girl."
"A1B1Y6OBCA7XTZ",7,"Plausible",6,"The ghost is frightening the girl."
"A1LTJHPUTL7WM9",7,"Plausible",6,"The ghost is frightening the girl."
"A1SISJL5ST2PWH",7,"Plausible",6,"The ghost is frightening the girl."
"A1XVEKS9O73ERE",7,"Plausible",6,"The ghost is frightening the girl."
"A23KAJRDVCVGOE",6,"Plausible",6,"The ghost is frightening the girl."
"A248QG4DPULP46",2,"Plausible",6,"The ghost is frightening the girl."
"A2541C8MY0BYV3",7,"Plausible",6,"The ghost is frightening the girl."
"A2EI9E6EBZEZO1",5,"Plausible",6,"The ghost is frightening the girl."
"A2FGKKWP33DFWS",5,"Plausible",6,"The ghost is frightening the girl."
"A2JDYN6QM8M5UN",7,"Plausible",6,"The ghost is frightening the girl."
"A2Y6K5DW6G7H0T",7,"Plausible",6,"The ghost is frightening the girl."
"A3908297ZI3LES",6,"Plausible",6,"The ghost is frightening the girl."
"A3PLWSCPFLCEGI",1,"Plausible",6,"The ghost is frightening the girl."
"AFDC9A6Z60W2Z",7,"Plausible",6,"The ghost is frightening the girl."
"AQMJMYR9MANOG",5,"Plausible",6,"The ghost is frightening the girl."
"AVZOC3OGBQRX2",7,"Plausible",6,"The ghost is frightening the girl."
"AZOT44NUTXOYT",2,"Plausible",6,"The ghost is frightening the girl."
"A11YS0T8MV3Q7C",7,"Plausible",6,"The ghost is frightening the girl."
"A18VIO909RWY6D",7,"Plausible",6,"The ghost is frightening the girl."
"A2CWJRAEFZ44HU",7,"Plausible",6,"The ghost is frightening the girl."
"A2GTJ0BD4CG1A2",7,"Plausible",6,"The ghost is frightening the girl."
"A2QD7QFGCUNF5N",7,"Plausible",6,"The ghost is frightening the girl."
"A2V27A9GZA1NR2",7,"Plausible",6,"The ghost is frightening the girl."
"A2XPWASDT8AYXH",6,"Plausible",6,"The ghost is frightening the girl."
"A2YGOORS5N9RW8",7,"Plausible",6,"The ghost is frightening the girl."
"A2ZA3X3DBEMBCD",7,"Plausible",6,"The ghost is frightening the girl."
"A3D2GO0IFRFN6R",7,"Plausible",6,"The ghost is frightening the girl."
"A3FT3XPTOWHJMY",2,"Plausible",6,"The ghost is frightening the girl."
"A3PYD7EU2WFST6",7,"Plausible",6,"The ghost is frightening the girl."
"AAOEHS9LFB8KA",3,"Plausible",6,"The ghost is frightening the girl."
"AC5UD8N187QD6",5,"Plausible",6,"The ghost is frightening the girl."
"AKMIORNF40ST7",7,"Plausible",6,"The ghost is frightening the girl."
"ARWN6TT8EWCFJ",7,"Plausible",6,"The ghost is frightening the girl."
"AUQ79MANVDU9B",5,"Plausible",6,"The ghost is frightening the girl."
"A1FKRZKU1H9YFC",7,"Plausible",6,"The ghost is frightening the girl."
"A1KWC8TW8ANBQ8",7,"Plausible",6,"The ghost is frightening the girl."
"A1QIR3JFR56TKL",7,"Plausible",6,"The ghost is frightening the girl."
"A1YH2I4Y2SYAXJ",2,"Plausible",6,"The ghost is frightening the girl."
"A2VNSNAN1LZBAM",3,"Plausible",6,"The ghost is frightening the girl."
"A3CQDCNYJAX2X3",7,"Plausible",6,"The ghost is frightening the girl."
"A3KSTXZKLRE3UC",7,"Plausible",6,"The ghost is frightening the girl."
"A3QZEKY53Y1IC6",7,"Plausible",6,"The ghost is frightening the girl."
"A4E818Z7A5FST",7,"Plausible",6,"The ghost is frightening the girl."
"AMPMTF5IAAMK8",7,"Plausible",6,"The ghost is frightening the girl."
"AZ69TBTDH7AZS",7,"Plausible",6,"The ghost is frightening the girl."
"A2M5OXOREG5HYY",3,"Implausible",6,"The girl is frightening the ghost."
"A1945USNZHTROX",2,"Implausible",6,"The girl is frightening the ghost."
"A1B5SSGMTAQ9B5",2,"Implausible",6,"The girl is frightening the ghost."
"A1BNYBF79IQ89T",1,"Implausible",6,"The girl is frightening the ghost."
"A1F3XD5WEK7H7E",2,"Implausible",6,"The girl is frightening the ghost."
"A1F9KLZGHE9DTA",1,"Implausible",6,"The girl is frightening the ghost."
"A1KS9LITOVPAT8",1,"Implausible",6,"The girl is frightening the ghost."
"A1M682B2WUSYJP",1,"Implausible",6,"The girl is frightening the ghost."
"A1P6OXEJ86HQRM",1,"Implausible",6,"The girl is frightening the ghost."
"A1VR1XQEQQXYUE",1,"Implausible",6,"The girl is frightening the ghost."
"A1WS9UHL45VZ0X",2,"Implausible",6,"The girl is frightening the ghost."
"A1Z26KLD8VFYUD",4,"Implausible",6,"The girl is frightening the ghost."
"A2E0LU8V4EUX5C",2,"Implausible",6,"The girl is frightening the ghost."
"A2XQ3CFB5HT2ZQ",1,"Implausible",6,"The girl is frightening the ghost."
"A30HUZHJBOX1LK",2,"Implausible",6,"The girl is frightening the ghost."
"A3FOKP72T5I4FR",1,"Implausible",6,"The girl is frightening the ghost."
"A3K9GTQBOI7O5A",5,"Implausible",6,"The girl is frightening the ghost."
"A3UPZ88FI1EJC",3,"Implausible",6,"The girl is frightening the ghost."
"A8028AFBBS29G",1,"Implausible",6,"The girl is frightening the ghost."
"A12FTSX85NQ8N9",2,"Implausible",6,"The girl is frightening the ghost."
"A1JJYY622DGE5L",1,"Implausible",6,"The girl is frightening the ghost."
"A1JVO7FLPATHUB",1,"Implausible",6,"The girl is frightening the ghost."
"A1P2RQ166VS5BT",1,"Implausible",6,"The girl is frightening the ghost."
"A1ZDR2UN7M92LI",5,"Implausible",6,"The girl is frightening the ghost."
"A20X14OMRL0YPZ",3,"Implausible",6,"The girl is frightening the ghost."
"A2DVJ6OMVVYTC7",1,"Implausible",6,"The girl is frightening the ghost."
"A2OVWCQ4B9AHFY",1,"Implausible",6,"The girl is frightening the ghost."
"A2VB8KX3XUA6WU",1,"Implausible",6,"The girl is frightening the ghost."
"A2YAYHZYI7M3HD",1,"Implausible",6,"The girl is frightening the ghost."
"A2YCMT5BPA0AG9",1,"Implausible",6,"The girl is frightening the ghost."
"A3DS5B06ZCD3E3",1,"Implausible",6,"The girl is frightening the ghost."
"A3KF6O09H04SP7",2,"Implausible",6,"The girl is frightening the ghost."
"A3MFK5UEUG95M3",1,"Implausible",6,"The girl is frightening the ghost."
"A3SH7B3UK915FC",1,"Implausible",6,"The girl is frightening the ghost."
"A64JDJKE9DYCT",7,"Implausible",6,"The girl is frightening the ghost."
"AJRY9ALX8069Y",1,"Implausible",6,"The girl is frightening the ghost."
"A13I3UTEFM8852",7,"Implausible",6,"The girl is frightening the ghost."
"A1AS4S7BOJPOEY",1,"Implausible",6,"The girl is frightening the ghost."
"A1XXNB42VP10RB",2,"Implausible",6,"The girl is frightening the ghost."
"A1Z1O6MMOB3UWW",1,"Implausible",6,"The girl is frightening the ghost."
"A28RAZB2S5TF4N",5,"Implausible",6,"The girl is frightening the ghost."
"A29SJZ0IEOHGMB",1,"Implausible",6,"The girl is frightening the ghost."
"A2PXJTMWGUE5DC",3,"Implausible",6,"The girl is frightening the ghost."
"A2ZL7BZA7RRMIN",1,"Implausible",6,"The girl is frightening the ghost."
"A326O3VWP8TO8N",1,"Implausible",6,"The girl is frightening the ghost."
"A3D3MQ814FCE0W",6,"Implausible",6,"The girl is frightening the ghost."
"A3MYPYBVHX7FQ2",2,"Implausible",6,"The girl is frightening the ghost."
"AVPKE76DJLWK6",3,"Implausible",6,"The girl is frightening the ghost."
"A2M5OXOREG5HYY",7,"Plausible",7,"The mother is feeding the baby."
"A1945USNZHTROX",7,"Plausible",7,"The mother is feeding the baby."
"A1B5SSGMTAQ9B5",7,"Plausible",7,"The mother is feeding the baby."
"A1BNYBF79IQ89T",7,"Plausible",7,"The mother is feeding the baby."
"A1F3XD5WEK7H7E",7,"Plausible",7,"The mother is feeding the baby."
"A1F9KLZGHE9DTA",7,"Plausible",7,"The mother is feeding the baby."
"A1KS9LITOVPAT8",7,"Plausible",7,"The mother is feeding the baby."
"A1M682B2WUSYJP",7,"Plausible",7,"The mother is feeding the baby."
"A1P6OXEJ86HQRM",7,"Plausible",7,"The mother is feeding the baby."
"A1VR1XQEQQXYUE",7,"Plausible",7,"The mother is feeding the baby."
"A1WS9UHL45VZ0X",7,"Plausible",7,"The mother is feeding the baby."
"A1Z26KLD8VFYUD",5,"Plausible",7,"The mother is feeding the baby."
"A2E0LU8V4EUX5C",7,"Plausible",7,"The mother is feeding the baby."
"A2XQ3CFB5HT2ZQ",7,"Plausible",7,"The mother is feeding the baby."
"A30HUZHJBOX1LK",7,"Plausible",7,"The mother is feeding the baby."
"A3FOKP72T5I4FR",7,"Plausible",7,"The mother is feeding the baby."
"A3K9GTQBOI7O5A",5,"Plausible",7,"The mother is feeding the baby."
"A3UPZ88FI1EJC",7,"Plausible",7,"The mother is feeding the baby."
"A8028AFBBS29G",7,"Plausible",7,"The mother is feeding the baby."
"A12FTSX85NQ8N9",7,"Plausible",7,"The mother is feeding the baby."
"A1JJYY622DGE5L",7,"Plausible",7,"The mother is feeding the baby."
"A1JVO7FLPATHUB",7,"Plausible",7,"The mother is feeding the baby."
"A1P2RQ166VS5BT",7,"Plausible",7,"The mother is feeding the baby."
"A1ZDR2UN7M92LI",7,"Plausible",7,"The mother is feeding the baby."
"A20X14OMRL0YPZ",7,"Plausible",7,"The mother is feeding the baby."
